yearID,lgID,teamID,franchID,name,park,attendance,BA,2B,3B,HR,teamIDBR,teamIDlahman45,teamIDretro,Capacity,Type,Surface,LLd,LFd,LCd,CFd,RCd,RFd,RLd,LLh,LFh,LCh,CFh,RCh,RFh,RLh,BA LH,2B LH,3B LH,HR LH,BA RH,2B RH,3B RH,HR RH,BA Overall,2B Overall,3B Overall,HR Overall,path
2003,NL,LTM,LTM,Chiba Marines,Chiba Marine Stadium,30000,1.006623,1.034483,1.7,1.080808,LTM,LTM,LTM,30000,o,a,326,326,368,400,368,326,326,11,11,11,11,11,11,11,1.006623,1.034483,1.7,1.080808,1.006623,1.034483,1.7,1.080808,1.006623,1.034483,1.7,1.080808,
2003,NL,NPH,NPH,Sapporo Fighters,Tokyo Dome,45600,0.961181,0.959596,1.6,1.040584,NPH,NPH,NPH,45600,d,a,328,328,361,400,361,328,328,14,14,14,14,14,14,14,0.961181,0.959596,1.6,1.040584,0.961181,0.959596,1.6,1.040584,0.961181,0.959596,1.6,1.040584,
2003,NL,OBW,OBW,Kobe BlueWave,Yahoo BB Stadium,35000,0.814815,0.859649,0.666667,0.682672,OBW,OBW,OBW,35000,o,g,325,325,384,400,384,325,325,10,10,10,10,10,10,10,0.814815,0.859649,0.666667,0.682672,0.814815,0.859649,0.666667,0.682672,0.814815,0.859649,0.666667,0.682672,models/hotto_motto_field_kobe
2003,NL,SBL,SBL,Tokorozawa Lions,Seibu Dome,33556,0.956155,1.018868,1.3,0.993377,SBL,SBL,SBL,33556,d,a,328,328,381,400,381,328,328,14,14,14,14,14,14,14,0.956155,1.018868,1.3,0.993377,0.956155,1.018868,1.3,0.993377,0.956155,1.018868,1.3,0.993377,
2003,AL,YBS,YBS,Yokohama BayStars,Yokohama Stadium,34046,0.91354,0.979592,0.272727,0.770492,YBS,YBS,YBS,34046,o,a,309,309,365,386,365,309,309,16,16,16,16,16,16,16,0.91354,0.979592,0.272727,0.770492,0.91354,0.979592,0.272727,0.770492,0.91354,0.979592,0.272727,0.770492,
2003,AL,YKS,YKS,Tokyo Swallows,Meiji Jingu Stadium,30969,1.148297,1.219512,1.333333,1.380282,YKS,YKS,YKS,30969,o,a,320,320,368,394,368,320,320,11,11,11,11,11,11,11,1.148297,1.219512,1.333333,1.380282,1.148297,1.219512,1.333333,1.380282,1.148297,1.219512,1.333333,1.380282,
2003,AL,YMG,YMG,Tokyo Giants,Tokyo Dome,45600,0.961181,0.959596,1.6,1.040584,YMG,YMG,YMG,45600,d,a,328,328,361,400,361,328,328,14,14,14,14,14,14,14,0.961181,0.959596,1.6,1.040584,0.961181,0.959596,1.6,1.040584,0.961181,0.959596,1.6,1.040584,
2004,AL,CHD,CHD,Nagoya Dragons,Nagoya Dome,38011,1.026756,0.982143,0.9,1.22314,CHD,CHD,CHD,38011,d,a,328,328,381,400,381,328,328,16,16,16,16,16,16,16,1.026756,0.982143,0.9,1.22314,1.026756,0.982143,0.9,1.22314,1.026756,0.982143,0.9,1.22314,
2004,NL,DHH,DHH,Fukuoka Hawks,Fukuoka Dome,48000,1.017685,0.962963,1.0,0.972308,DHH,DHH,DHH,48000,r,a,328,328,361,400,361,328,328,19,19,19,19,19,19,19,1.017685,0.962963,1.0,0.972308,1.017685,0.962963,1.0,0.972308,1.017685,0.962963,1.0,0.972308,
2004,AL,HNT,HNT,Osaka Tigers,Hanshin Koshien Stadium,47508,1.068783,0.93617,6.5,1.175781,HNT,HNT,HNT,47508,o,g,312,312,387,387,387,312,312,9,9,9,9,9,9,9,1.068783,0.93617,6.5,1.175781,1.068783,0.93617,6.5,1.175781,1.068783,0.93617,6.5,1.175781,
2004,AL,HRC,HRC,Hiroshima Carp,Hiroshima Municipal Stadium,31984,0.988599,1.083333,3.333333,0.993789,HRC,HRC,HRC,31984,o,g,300,300,360,380,360,300,300,8,8,8,8,8,8,8,0.988599,1.083333,3.333333,0.993789,0.988599,1.083333,3.333333,0.993789,0.988599,1.083333,3.333333,0.993789,models/hiroshima_municipal_stadium
2004,NL,KNB,KNB,Osaka Buffaloes,Osaka Dome,36477,0.979109,1.016667,1.0,1.10241,KNB,KNB,KNB,36477,d,a,328,328,381,400,381,328,328,14,14,14,14,14,14,14,0.979109,1.016667,1.0,1.10241,0.979109,1.016667,1.0,1.10241,0.979109,1.016667,1.0,1.10241,
2004,NL,LTM,LTM,Chiba Marines,Chiba Marine Stadium,30000,0.852941,1.036364,1.875,0.916388,LTM,LTM,LTM,30000,o,a,326,326,368,400,368,326,326,11,11,11,11,11,11,11,0.852941,1.036364,1.875,0.916388,0.852941,1.036364,1.875,0.916388,0.852941,1.036364,1.875,0.916388,
2004,NL,NPH,NPH,Sapporo Fighters,Sapporo Dome,42270,0.991424,0.901961,1.571429,1.030488,NPH,NPH,NPH,42270,d,a,328,328,381,400,381,328,328,19,19,19,19,19,19,19,0.991424,0.901961,1.571429,1.030488,0.991424,0.901961,1.571429,1.030488,0.991424,0.901961,1.571429,1.030488,
2004,NL,OBW,OBW,Kobe BlueWave,Yahoo BB Stadium,35000,0.953243,1.081633,1.857143,0.814249,OBW,OBW,OBW,35000,o,g,325,325,384,400,384,325,325,10,10,10,10,10,10,10,0.953243,1.081633,1.857143,0.814249,0.953243,1.081633,1.857143,0.814249,0.953243,1.081633,1.857143,0.814249,models/hotto_motto_field_kobe
2004,NL,SBL,SBL,Tokorozawa Lions,Seibu Dome,33556,1.039384,1.104167,0.9,1.078431,SBL,SBL,SBL,33556,d,a,328,328,381,400,381,328,328,14,14,14,14,14,14,14,1.039384,1.104167,0.9,1.078431,1.039384,1.104167,0.9,1.078431,1.039384,1.104167,0.9,1.078431,
2004,AL,YBS,YBS,Yokohama BayStars,Yokohama Stadium,34046,0.950764,1.047619,3.5,1.052265,YBS,YBS,YBS,34046,o,a,309,309,365,386,365,309,309,16,16,16,16,16,16,16,0.950764,1.047619,3.5,1.052265,0.950764,1.047619,3.5,1.052265,0.950764,1.047619,3.5,1.052265,
2004,AL,YKS,YKS,Tokyo Swallows,Meiji Jingu Stadium,30969,0.941732,0.893617,1.333333,0.912913,YKS,YKS,YKS,30969,o,a,320,320,368,394,368,320,320,11,11,11,11,11,11,11,0.941732,0.893617,1.333333,0.912913,0.941732,0.893617,1.333333,0.912913,0.941732,0.893617,1.333333,0.912913,
2004,AL,YMG,YMG,Tokyo Giants,Tokyo Dome,45600,1.02439,1.103448,0.3,1.130682,YMG,YMG,YMG,45600,d,a,328,328,361,400,361,328,328,14,14,14,14,14,14,14,1.02439,1.103448,0.3,1.130682,1.02439,1.103448,0.3,1.130682,1.02439,1.103448,0.3,1.130682,
2005,AL,CHD,CHD,Nagoya Dragons,Nagoya Dome,38011,0.911111,0.859649,1.5,1.045802,CHD,CHD,CHD,38011,d,a,328,328,381,400,381,328,328,16,16,16,16,16,16,16,0.911111,0.859649,1.5,1.045802,0.911111,0.859649,1.5,1.045802,0.911111,0.859649,1.5,1.045802,
2005,AL,HNT,HNT,Osaka Tigers,Hanshin Koshien Stadium,47508,1.028302,1.0,1.285714,1.357798,HNT,HNT,HNT,47508,o,g,312,312,387,387,387,312,312,9,9,9,9,9,9,9,1.028302,1.0,1.285714,1.357798,1.028302,1.0,1.285714,1.357798,1.028302,1.0,1.285714,1.357798,
2005,AL,HRC,HRC,Hiroshima Carp,Hiroshima Municipal Stadium,31984,1.010417,1.111111,1.0,0.872236,HRC,HRC,HRC,31984,o,g,300,300,360,380,360,300,300,8,8,8,8,8,8,8,1.010417,1.111111,1.0,0.872236,1.010417,1.111111,1.0,0.872236,1.010417,1.111111,1.0,0.872236,models/hiroshima_municipal_stadium
2005,NL,LTM,LTM,Chiba Marines,Chiba Marine Stadium,30000,1.087189,1.1,2.0,1.516746,LTM,LTM,LTM,30000,o,a,326,326,368,400,368,326,326,11,11,11,11,11,11,11,1.087189,1.1,2.0,1.516746,1.087189,1.1,2.0,1.516746,1.087189,1.1,2.0,1.516746,
2005,NL,NPH,NPH,Sapporo Fighters,Sapporo Dome,42270,0.891743,1.045455,1.0,0.906977,NPH,NPH,NPH,42270,d,a,328,328,381,400,381,328,328,19,19,19,19,19,19,19,0.891743,1.045455,1.0,0.906977,0.891743,1.045455,1.0,0.906977,0.891743,1.045455,1.0,0.906977,
2005,NL,OBF,OBF,Osaka Buffaloes,Osaka Dome,36477,1.015306,1.058824,0.714286,0.946524,OBF,OBF,OBF,36477,d,a,328,328,381,400,381,328,328,14,14,14,14,14,14,14,1.015306,1.058824,0.714286,0.946524,1.015306,1.058824,0.714286,0.946524,1.015306,1.058824,0.714286,0.946524,
2005,NL,RKE,RKE,Sendai Eagles,Fullcast Stadium Miyagi,23000,0.805436,0.961538,1.125,0.709141,RKE,RKE,RKE,23000,o,g,328,328,381,400,381,328,328,9,9,9,9,9,9,9,0.805436,0.961538,1.125,0.709141,0.805436,0.961538,1.125,0.709141,0.805436,0.961538,1.125,0.709141,
2005,NL,SBH,SBH,Fukuoka Hawks,Fukuoka Yahoo Dome,40000,1.120629,1.0,1.222222,1.279835,SBH,SBH,SBH,40000,r,a,328,328,361,400,361,328,328,19,19,19,19,19,19,19,1.120629,1.0,1.222222,1.279835,1.120629,1.0,1.222222,1.279835,1.120629,1.0,1.222222,1.279835,
2005,NL,SBL,SBL,Tokorozawa Lions,Invoice SEIBU Dome,33556,0.945073,1.156863,0.769231,0.953125,SBL,SBL,SBL,33556,d,a,328,328,381,400,381,328,328,14,14,14,14,14,14,14,0.945073,1.156863,0.769231,0.953125,0.945073,1.156863,0.769231,0.953125,0.945073,1.156863,0.769231,0.953125,
2005,AL,YBS,YBS,Yokohama BayStars,Yokohama Stadium,34046,0.987138,1.041667,0.5,1.050336,YBS,YBS,YBS,34046,o,a,309,309,365,386,365,309,309,16,16,16,16,16,16,16,0.987138,1.041667,0.5,1.050336,0.987138,1.041667,0.5,1.050336,0.987138,1.041667,0.5,1.050336,
2005,AL,YKS,YKS,Tokyo Swallows,Meiji Jingu Stadium,30969,1.042882,1.088889,1.0,0.957447,YKS,YKS,YKS,30969,o,a,320,320,368,394,368,320,320,11,11,11,11,11,11,11,1.042882,1.088889,1.0,0.957447,1.042882,1.088889,1.0,0.957447,1.042882,1.088889,1.0,0.957447,
2005,AL,YMG,YMG,Tokyo Giants,Tokyo Dome,45600,0.876791,0.830189,1.25,0.925,YMG,YMG,YMG,45600,d,a,328,328,361,400,361,328,328,14,14,14,14,14,14,14,0.876791,0.830189,1.25,0.925,0.876791,0.830189,1.25,0.925,0.876791,0.830189,1.25,0.925,
2006,AL,CHD,CHD,Nagoya Dragons,Nagoya Dome,38011,1.138434,1.177778,1.6,1.650794,CHD,CHD,CHD,38011,d,a,328,328,381,400,381,328,328,16,16,16,16,16,16,16,1.138434,1.177778,1.6,1.650794,1.138434,1.177778,1.6,1.650794,1.138434,1.177778,1.6,1.650794,
2006,AL,HNT,HNT,Osaka Tigers,Hanshin Koshien Stadium,47508,1.035785,1.153846,5.0,1.161616,HNT,HNT,HNT,47508,o,g,312,312,387,387,387,312,312,9,9,9,9,9,9,9,1.035785,1.153846,5.0,1.161616,1.035785,1.153846,5.0,1.161616,1.035785,1.153846,5.0,1.161616,
2006,AL,HRC,HRC,Hiroshima Carp,Hiroshima Municipal Stadium,31984,1.012027,0.893617,1.0,0.883871,HRC,HRC,HRC,31984,o,g,300,300,360,380,360,300,300,8,8,8,8,8,8,8,1.012027,0.893617,1.0,0.883871,1.012027,0.893617,1.0,0.883871,1.012027,0.893617,1.0,0.883871,models/hiroshima_municipal_stadium
2006,NL,LTM,LTM,Chiba Marines,Chiba Marine Stadium,30000,0.986038,0.916667,0.769231,0.870229,LTM,LTM,LTM,30000,o,a,326,326,368,400,368,326,326,11,11,11,11,11,11,11,0.986038,0.916667,0.769231,0.870229,0.986038,0.916667,0.769231,0.870229,0.986038,0.916667,0.769231,0.870229,
2006,NL,NPH,NPH,Sapporo Fighters,Sapporo Dome,42270,1.038229,1.219512,2.5,1.266304,NPH,NPH,NPH,42270,d,a,328,328,381,400,381,328,328,19,19,19,19,19,19,19,1.038229,1.219512,2.5,1.266304,1.038229,1.219512,2.5,1.266304,1.038229,1.219512,2.5,1.266304,
2006,NL,OBF,OBF,Osaka Buffaloes,Skymark Stadium,35000,1.035032,0.846154,0.0,0.955882,OBF,OBF,OBF,35000,o,g,325,325,384,400,384,325,325,10,10,10,10,10,10,10,1.035032,0.846154,0.0,0.955882,1.035032,0.846154,0.0,0.955882,1.035032,0.846154,0.0,0.955882,models/hotto_motto_field_kobe
2006,NL,RKE,RKE,Sendai Eagles,Fullcast Stadium Miyagi,23000,0.957483,0.960784,0.466667,0.694805,RKE,RKE,RKE,23000,o,g,328,328,381,400,381,328,328,9,9,9,9,9,9,9,0.957483,0.960784,0.466667,0.694805,0.957483,0.960784,0.466667,0.694805,0.957483,0.960784,0.466667,0.694805,
2006,NL,SBH,SBH,Fukuoka Hawks,Fukuoka Yahoo Dome,40000,1.047801,0.981481,1.111111,1.101942,SBH,SBH,SBH,40000,r,a,328,328,361,400,361,328,328,19,19,19,19,19,19,19,1.047801,0.981481,1.111111,1.101942,1.047801,0.981481,1.111111,1.101942,1.047801,0.981481,1.111111,1.101942,
2006,NL,SBL,SBL,Tokorozawa Lions,Invoice SEIBU Dome,33556,1.098921,1.104167,1.363636,1.147727,SBL,SBL,SBL,33556,d,a,328,328,381,400,381,328,328,14,14,14,14,14,14,14,1.098921,1.104167,1.363636,1.147727,1.098921,1.104167,1.363636,1.147727,1.098921,1.104167,1.363636,1.147727,
2006,AL,YBS,YBS,Yokohama BayStars,Yokohama Stadium,34046,0.962264,0.949153,0.454545,1.016779,YBS,YBS,YBS,34046,o,a,309,309,365,386,365,309,309,16,16,16,16,16,16,16,0.962264,0.949153,0.454545,1.016779,0.962264,0.949153,0.454545,1.016779,0.962264,0.949153,0.454545,1.016779,
2006,AL,YKS,YKS,Tokyo Swallows,Meiji Jingu Stadium,30969,1.015898,0.962264,1.0,0.991176,YKS,YKS,YKS,30969,o,a,320,320,368,394,368,320,320,11,11,11,11,11,11,11,1.015898,0.962264,1.0,0.991176,1.015898,0.962264,1.0,0.991176,1.015898,0.962264,1.0,0.991176,
2006,AL,YMG,YMG,Tokyo Giants,Tokyo Dome,45600,1.039024,1.076923,2.25,1.079137,YMG,YMG,YMG,45600,d,a,328,328,361,400,361,328,328,14,14,14,14,14,14,14,1.039024,1.076923,2.25,1.079137,1.039024,1.076923,2.25,1.079137,1.039024,1.076923,2.25,1.079137,
2007,AL,CHD,CHD,Nagoya Dragons,Nagoya Dome,38011,0.981132,0.854545,0.5,1.181452,CHD,CHD,CHD,38011,d,a,328,328,381,400,381,328,328,16,16,16,16,16,16,16,0.981132,0.854545,0.5,1.181452,0.981132,0.854545,0.5,1.181452,0.981132,0.854545,0.5,1.181452,
2007,AL,HNT,HNT,Osaka Tigers,Hanshin Koshien Stadium,47508,0.961609,0.975,0.777778,0.896104,HNT,HNT,HNT,47508,o,g,312,312,387,387,387,312,312,9,9,9,9,9,9,9,0.961609,0.975,0.777778,0.896104,0.961609,0.975,0.777778,0.896104,0.961609,0.975,0.777778,0.896104,
2007,AL,HRC,HRC,Hiroshima Carp,Hiroshima Municipal Stadium,31984,0.949045,0.958333,0.571429,0.915309,HRC,HRC,HRC,31984,o,g,300,300,360,380,360,300,300,8,8,8,8,8,8,8,0.949045,0.958333,0.571429,0.915309,0.949045,0.958333,0.571429,0.915309,0.949045,0.958333,0.571429,0.915309,models/hiroshima_municipal_stadium
2007,NL,LTM,LTM,Chiba Marines,Chiba Marine Stadium,30000,0.93702,1.111111,1.230769,1.261719,LTM,LTM,LTM,30000,o,a,326,326,368,400,368,326,326,11,11,11,11,11,11,11,0.93702,1.111111,1.230769,1.261719,0.93702,1.111111,1.230769,1.261719,0.93702,1.111111,1.230769,1.261719,
2007,NL,NPH,NPH,Sapporo Fighters,Sapporo Dome,42270,1.073434,1.043478,1.6,1.086486,NPH,NPH,NPH,42270,d,a,328,328,381,400,381,328,328,19,19,19,19,19,19,19,1.073434,1.043478,1.6,1.086486,1.073434,1.043478,1.6,1.086486,1.073434,1.043478,1.6,1.086486,
2007,NL,OBF,OBF,Osaka Buffaloes,Kyocera Dome Osaka,37450,0.939806,1.022222,0.875,1.078947,OBF,OBF,OBF,37450,d,a,328,328,381,400,381,328,328,14,14,14,14,14,14,14,0.939806,1.022222,0.875,1.078947,0.939806,1.022222,0.875,1.078947,0.939806,1.022222,0.875,1.078947,
2007,NL,RKE,RKE,Sendai Eagles,Fullcast Stadium Miyagi,23000,0.931852,1.145833,0.533333,0.911392,RKE,RKE,RKE,23000,o,g,328,328,381,400,381,328,328,9,9,9,9,9,9,9,0.931852,1.145833,0.533333,0.911392,0.931852,1.145833,0.533333,0.911392,0.931852,1.145833,0.533333,0.911392,
2007,NL,SBH,SBH,Fukuoka Hawks,Fukuoka Yahoo Dome,40000,1.21544,1.22449,4.333333,1.259574,SBH,SBH,SBH,40000,r,a,328,328,361,400,361,328,328,19,19,19,19,19,19,19,1.21544,1.22449,4.333333,1.259574,1.21544,1.22449,4.333333,1.259574,1.21544,1.22449,4.333333,1.259574,
2007,NL,SBL,SBL,Tokorozawa Lions,Goodwill Dome,33556,1.050903,1.035088,0.538462,1.070671,SBL,SBL,SBL,33556,d,a,328,328,381,400,381,328,328,14,14,14,14,14,14,14,1.050903,1.035088,0.538462,1.070671,1.050903,1.035088,0.538462,1.070671,1.050903,1.035088,0.538462,1.070671,
2007,AL,YBS,YBS,Yokohama BayStars,Yokohama Stadium,34046,1.02901,0.982143,1.333333,0.961806,YBS,YBS,YBS,34046,o,a,309,309,365,386,365,309,309,16,16,16,16,16,16,16,1.02901,0.982143,1.333333,0.961806,1.02901,0.982143,1.333333,0.961806,1.02901,0.982143,1.333333,0.961806,
2007,AL,YKS,YKS,Tokyo Swallows,Meiji Jingu Stadium,30969,1.109983,1.0,2.2,1.054662,YKS,YKS,YKS,30969,o,a,320,320,368,394,368,320,320,11,11,11,11,11,11,11,1.109983,1.0,2.2,1.054662,1.109983,1.0,2.2,1.054662,1.109983,1.0,2.2,1.054662,
2007,AL,YMG,YMG,Tokyo Giants,Tokyo Dome,45600,1.080858,1.18,3.0,1.32549,YMG,YMG,YMG,45600,d,a,328,328,361,400,361,328,328,14,14,14,14,14,14,14,1.080858,1.18,3.0,1.32549,1.080858,1.18,3.0,1.32549,1.080858,1.18,3.0,1.32549,
2008,AL,CHD,CHD,Nagoya Dragons,Nagoya Dome,38011,0.98308,1.0,0.9,1.204348,CHD,CHD,CHD,38011,d,a,328,328,381,400,381,328,328,16,16,16,16,16,16,16,0.98308,1.0,0.9,1.204348,0.98308,1.0,0.9,1.204348,0.98308,1.0,0.9,1.204348,
2008,AL,HNT,HNT,Osaka Tigers,Hanshin Koshien Stadium,47508,1.009843,1.0,2.4,1.293413,HNT,HNT,HNT,47508,o,g,312,312,387,387,387,312,312,9,9,9,9,9,9,9,1.009843,1.0,2.4,1.293413,1.009843,1.0,2.4,1.293413,1.009843,1.0,2.4,1.293413,
2008,AL,HRC,HRC,Hiroshima Carp,Hiroshima Municipal Stadium,31984,1.062925,1.046512,0.25,1.040741,HRC,HRC,HRC,31984,o,g,300,300,360,380,360,300,300,8,8,8,8,8,8,8,1.062925,1.046512,0.25,1.040741,1.062925,1.046512,0.25,1.040741,1.062925,1.046512,0.25,1.040741,models/hiroshima_municipal_stadium
2008,NL,LTM,LTM,Chiba Marines,Chiba Marine Stadium,30000,1.016369,0.938462,0.647059,1.094225,LTM,LTM,LTM,30000,o,a,326,326,368,400,368,326,326,11,11,11,11,11,11,11,1.016369,0.938462,0.647059,1.094225,1.016369,0.938462,0.647059,1.094225,1.016369,0.938462,0.647059,1.094225,
2008,NL,NPH,NPH,Sapporo Fighters,Sapporo Dome,42270,1.023454,0.960784,1.666667,1.014851,NPH,NPH,NPH,42270,d,a,328,328,381,400,381,328,328,19,19,19,19,19,19,19,1.023454,0.960784,1.666667,1.014851,1.023454,0.960784,1.666667,1.014851,1.023454,0.960784,1.666667,1.014851,
2008,NL,OBF,OBF,Osaka Buffaloes,Kyocera Dome Osaka,37450,0.937262,0.977778,1.571429,1.0,OBF,OBF,OBF,37450,d,a,328,328,381,400,381,328,328,14,14,14,14,14,14,14,0.937262,0.977778,1.571429,1.0,0.937262,0.977778,1.571429,1.0,0.937262,0.977778,1.571429,1.0,
2008,NL,RKE,RKE,Sendai Eagles,Kleenex Stadium Miyagi,23000,1.048,1.137255,0.583333,1.131488,RKE,RKE,RKE,23000,o,g,328,328,381,400,381,328,328,8,8,8,8,8,8,8,1.048,1.137255,0.583333,1.131488,1.048,1.137255,0.583333,1.131488,1.048,1.137255,0.583333,1.131488,
2008,NL,SBH,SBH,Fukuoka Hawks,Fukuoka Yahoo Dome,40000,1.00161,1.053571,1.0,0.902098,SBH,SBH,SBH,40000,r,a,328,328,361,400,361,328,328,19,19,19,19,19,19,19,1.00161,1.053571,1.0,0.902098,1.00161,1.053571,1.0,0.902098,1.00161,1.053571,1.0,0.902098,
2008,NL,SBL,SBL,Tokorozawa Lions,Seibu Dome,33556,1.031614,1.1,0.666667,1.278571,SBL,SBL,SBL,33556,d,a,328,328,381,400,381,328,328,14,14,14,14,14,14,14,1.031614,1.1,0.666667,1.278571,1.031614,1.1,0.666667,1.278571,1.031614,1.1,0.666667,1.278571,
2008,AL,YBS,YBS,Yokohama BayStars,Yokohama Stadium,34046,0.938462,1.018182,1.0,0.778426,YBS,YBS,YBS,34046,o,a,309,309,365,386,365,309,309,16,16,16,16,16,16,16,0.938462,1.018182,1.0,0.778426,0.938462,1.018182,1.0,0.778426,0.938462,1.018182,1.0,0.778426,
2008,AL,YKS,YKS,Tokyo Swallows,Meiji Jingu Stadium,30969,0.992844,1.186047,1.666667,1.076923,YKS,YKS,YKS,30969,o,a,320,320,368,394,368,320,320,11,11,11,11,11,11,11,0.992844,1.186047,1.666667,1.076923,0.992844,1.186047,1.666667,1.076923,0.992844,1.186047,1.666667,1.076923,
2008,AL,YMG,YMG,Tokyo Giants,Tokyo Dome,45600,1.045752,1.072727,0.363636,1.20073,YMG,YMG,YMG,45600,d,a,328,328,361,400,361,328,328,14,14,14,14,14,14,14,1.045752,1.072727,0.363636,1.20073,1.045752,1.072727,0.363636,1.20073,1.045752,1.072727,0.363636,1.20073,
2009,AL,CHD,CHD,Nagoya Dragons,Nagoya Dome,38011,1.022346,1.102041,1.8,1.25,CHD,CHD,CHD,38011,d,a,328,328,381,400,381,328,328,16,16,16,16,16,16,16,1.022346,1.102041,1.8,1.25,1.022346,1.102041,1.8,1.25,1.022346,1.102041,1.8,1.25,
2009,AL,HNT,HNT,Osaka Tigers,Hanshin Koshien Stadium,47508,1.073559,1.205128,0.733333,1.178218,HNT,HNT,HNT,47508,o,g,312,312,387,387,387,312,312,9,9,9,9,9,9,9,1.073559,1.205128,0.733333,1.178218,1.073559,1.205128,0.733333,1.178218,1.073559,1.205128,0.733333,1.178218,
2009,AL,HRC,HRC,Hiroshima Carp,Mazda Stadium,33000,0.874786,0.958333,1.5,0.894737,HRC,HRC,HRC,33000,o,g,331,331,381,400,381,328,328,12,12,8,8,8,11,11,0.874786,0.958333,1.5,0.894737,0.874786,0.958333,1.5,0.894737,0.874786,0.958333,1.5,0.894737,
2009,NL,LTM,LTM,Chiba Marines,Chiba Marine Stadium,30000,0.923313,0.890625,1.166667,1.124542,LTM,LTM,LTM,30000,o,a,326,326,368,400,368,326,326,11,11,11,11,11,11,11,0.923313,0.890625,1.166667,1.124542,0.923313,0.890625,1.166667,1.124542,0.923313,0.890625,1.166667,1.124542,
2009,NL,NPH,NPH,Sapporo Fighters,Sapporo Dome,42270,1.171484,1.078431,4.5,1.516588,NPH,NPH,NPH,42270,d,a,328,328,381,400,381,328,328,19,19,19,19,19,19,19,1.171484,1.078431,4.5,1.516588,1.171484,1.078431,4.5,1.516588,1.171484,1.078431,4.5,1.516588,
2009,NL,OBF,OBF,Osaka Buffaloes,Kyocera Dome Osaka,37450,0.920204,1.020408,0.555556,0.81672,OBF,OBF,OBF,37450,d,a,328,328,381,400,381,328,328,14,14,14,14,14,14,14,0.920204,1.020408,0.555556,0.81672,0.920204,1.020408,0.555556,0.81672,0.920204,1.020408,0.555556,0.81672,
2009,NL,RKE,RKE,Sendai Eagles,Kleenex Stadium Miyagi,23000,0.982677,0.929825,0.266667,0.948052,RKE,RKE,RKE,23000,o,g,328,328,381,400,381,328,328,8,8,8,8,8,8,8,0.982677,0.929825,0.266667,0.948052,0.982677,0.929825,0.266667,0.948052,0.982677,0.929825,0.266667,0.948052,
2009,NL,SBH,SBH,Fukuoka Hawks,Fukuoka Yahoo Dome,40000,1.038851,1.1,0.785714,1.096525,SBH,SBH,SBH,40000,r,a,328,328,361,400,361,328,328,19,19,19,19,19,19,19,1.038851,1.1,0.785714,1.096525,1.038851,1.1,0.785714,1.096525,1.038851,1.1,0.785714,1.096525,
2009,NL,SBL,SBL,Tokorozawa Lions,Seibu Dome,33556,0.920245,0.859649,0.588235,1.003106,SBL,SBL,SBL,33556,d,a,328,328,381,400,381,328,328,14,14,14,14,14,14,14,0.920245,0.859649,0.588235,1.003106,0.920245,0.859649,0.588235,1.003106,0.920245,0.859649,0.588235,1.003106,
2009,AL,YBS,YBS,Yokohama BayStars,Yokohama Stadium,34046,0.830218,1.0,1.8,0.671271,YBS,YBS,YBS,34046,o,a,309,309,365,386,365,309,309,16,16,16,16,16,16,16,0.830218,1.0,1.8,0.671271,0.830218,1.0,1.8,0.671271,0.830218,1.0,1.8,0.671271,
2009,AL,YKS,YKS,Tokyo Swallows,Meiji Jingu Stadium,30969,0.987097,1.06,1.4,0.959184,YKS,YKS,YKS,30969,o,a,320,320,368,394,368,320,320,11,11,11,11,11,11,11,0.987097,1.06,1.4,0.959184,0.987097,1.06,1.4,0.959184,0.987097,1.06,1.4,0.959184,
2009,AL,YMG,YMG,Tokyo Giants,Tokyo Dome,45600,1.065934,1.038462,0.5,1.317647,YMG,YMG,YMG,45600,d,a,328,328,361,400,361,328,328,14,14,14,14,14,14,14,1.065934,1.038462,0.5,1.317647,1.065934,1.038462,0.5,1.317647,1.065934,1.038462,0.5,1.317647,
2010,AL,CHD,CHD,Nagoya Dragons,Nagoya Dome,38011,1.132937,0.981132,1.6,1.378947,CHD,CHD,CHD,38011,d,a,328,328,381,400,381,328,328,16,16,16,16,16,16,16,1.132937,0.981132,1.6,1.378947,1.132937,0.981132,1.6,1.378947,1.132937,0.981132,1.6,1.378947,
2010,AL,HNT,HNT,Osaka Tigers,Hanshin Koshien Stadium,47508,1.099251,1.136364,1.111111,1.25641,HNT,HNT,HNT,47508,o,g,312,312,387,387,387,312,312,9,9,9,9,9,9,9,1.099251,1.136364,1.111111,1.25641,1.099251,1.136364,1.111111,1.25641,1.099251,1.136364,1.111111,1.25641,
2010,AL,HRC,HRC,Hiroshima Carp,Mazda Stadium,33000,0.834795,0.98,1.333333,0.813609,HRC,HRC,HRC,33000,o,g,331,331,381,400,381,328,328,12,12,8,8,8,11,11,0.834795,0.98,1.333333,0.813609,0.834795,0.98,1.333333,0.813609,0.834795,0.98,1.333333,0.813609,
2010,NL,LTM,LTM,Chiba Marines,Chiba Marine Stadium,30000,0.983384,1.068966,0.333333,1.232143,LTM,LTM,LTM,30000,o,a,326,326,368,400,368,326,326,11,11,11,11,11,11,11,0.983384,1.068966,0.333333,1.232143,0.983384,1.068966,0.333333,1.232143,0.983384,1.068966,0.333333,1.232143,
