playerID,yearID,stint,teamName,LeagueName,G,GS,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,G_old,LevelsBelow,ros_team_id,hist_team_id
aokit08,2008,1,Hiroshima Carp,Western League,6,0,6,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,,1,HRC2,HRC2
haseg08,2008,1,Hiroshima Carp,Western League,7,0,10,2,0,0,0,0,1,0,0,0,2,0,0,3,0,0,,1,HRC2,HRC2
hayas08,2008,1,Hiroshima Carp,Western League,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,HRC2,HRC2
higat08,2008,1,Hiroshima Carp,Western League,25,0,32,1,2,0,0,0,0,0,0,4,6,0,1,0,0,0,,1,HRC2,HRC2
hiroi08,2008,1,Hiroshima Carp,Western League,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,HRC2,HRC2
hiros08,2008,1,Hiroshima Carp,Western League,50,0,149,19,45,8,3,0,19,7,1,14,10,0,8,3,3,1,,1,HRC2,HRC2
imaik08,2008,1,Hiroshima Carp,Western League,18,0,17,1,1,1,0,0,1,0,0,1,12,0,0,3,0,0,,1,HRC2,HRC2
iotak08,2008,1,Hiroshima Carp,Western League,54,0,100,15,30,2,2,4,17,0,1,10,23,0,1,6,0,3,,1,HRC2,HRC2
kaima08,2008,1,Hiroshima Carp,Western League,21,0,32,4,3,0,0,0,0,0,0,2,10,0,1,0,0,0,,1,HRC2,HRC2
kidag08,2008,1,Hiroshima Carp,Western League,13,0,38,6,11,3,0,2,5,0,1,9,6,1,0,0,1,0,,1,HRC2,HRC2
kinjo08,2008,1,Hiroshima Carp,Western League,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,HRC2,HRC2
kishi08,2008,1,Hiroshima Carp,Western League,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,HRC2,HRC2
kojim08,2008,1,Hiroshima Carp,Western League,20,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1,HRC2,HRC2
kokub08,2008,1,Hiroshima Carp,Western League,18,0,60,16,21,8,0,0,5,2,1,10,4,0,1,7,1,3,,1,HRC2,HRC2
kozlo08,2008,1,Hiroshima Carp,Western League,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,HRC2,HRC2
lewis08,2008,1,Hiroshima Carp,Western League,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,1,HRC2,HRC2
maeda08,2008,1,Hiroshima Carp,Western League,7,0,6,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,,1,HRC2,HRC2
makin08,2008,1,Hiroshima Carp,Western League,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1,HRC2,HRC2
marte08,2008,1,Hiroshima Carp,Western League,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,HRC2,HRC2
maruy08,2008,1,Hiroshima Carp,Western League,46,0,118,17,34,5,5,1,18,2,1,13,26,0,2,2,3,1,,1,HRC2,HRC2
maruk08,2008,1,Hiroshima Carp,Western League,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,HRC2,HRC2
matsu08,2008,1,Hiroshima Carp,Western League,81,0,260,39,72,10,6,0,30,22,8,32,31,0,0,14,4,2,,1,HRC2,HRC2
matsu08,2008,1,Hiroshima Carp,Western League,77,0,272,24,75,17,2,6,50,2,3,19,28,0,5,0,3,7,,1,HRC2,HRC2
miyaz08,2008,1,Hiroshima Carp,Western League,14,0,6,1,2,0,0,0,1,0,0,0,0,0,0,5,0,0,,1,HRC2,HRC2
moric08,2008,1,Hiroshima Carp,Western League,40,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1,HRC2,HRC2
morik08,2008,1,Hiroshima Carp,Western League,27,0,83,13,27,6,1,2,13,2,1,13,5,1,1,0,1,1,,1,HRC2,HRC2
nagak08,2008,1,Hiroshima Carp,Western League,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1,HRC2,HRC2
nakah08,2008,1,Hiroshima Carp,Western League,19,0,26,5,6,1,0,0,3,1,4,4,7,0,0,0,0,0,,1,HRC2,HRC2
nakam08,2008,1,Hiroshima Carp,Western League,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,1,HRC2,HRC2
nakat08,2008,1,Hiroshima Carp,Western League,64,0,133,21,41,8,2,0,13,1,1,8,16,0,2,4,0,2,,1,HRC2,HRC2
ogata08,2008,1,Hiroshima Carp,Western League,49,0,103,6,23,4,1,1,12,1,0,10,8,0,0,2,0,1,,1,HRC2,HRC2
oshim08,2008,1,Hiroshima Carp,Western League,13,0,10,0,1,0,0,0,0,0,0,0,5,0,0,1,0,0,,1,HRC2,HRC2
osuga08,2008,1,Hiroshima Carp,Western League,38,0,36,4,10,3,1,1,5,1,0,4,8,0,0,1,0,0,,1,HRC2,HRC2
saito08,2008,1,Hiroshima Carp,Western League,8,0,11,2,4,0,0,0,3,0,0,1,2,0,0,1,0,0,,1,HRC2,HRC2
satak08,2008,1,Hiroshima Carp,Western League,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,HRC2,HRC2
satot08,2008,1,Hiroshima Carp,Western League,11,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,,1,HRC2,HRC2
sayas08,2008,1,Hiroshima Carp,Western League,63,0,122,12,29,12,1,1,17,2,4,10,29,0,0,4,0,1,,1,HRC2,HRC2
schul08,2008,1,Hiroshima Carp,Western League,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,HRC2,HRC2
seabo08,2008,1,Hiroshima Carp,Western League,7,0,21,4,3,1,0,0,0,0,0,3,4,0,2,0,0,1,,1,HRC2,HRC2
shima08,2008,1,Hiroshima Carp,Western League,7,0,20,5,8,1,0,1,3,0,0,3,2,0,0,0,0,0,,1,HRC2,HRC2
shino08,2008,1,Hiroshima Carp,Western League,11,0,9,1,0,0,0,0,0,0,0,1,3,0,0,4,0,0,,1,HRC2,HRC2
shira08,2008,1,Hiroshima Carp,Western League,42,0,67,8,8,1,0,0,4,1,1,10,18,0,0,4,0,1,,1,HRC2,HRC2
soyog08,2008,1,Hiroshima Carp,Western League,14,0,52,4,13,1,0,0,4,7,0,5,5,0,0,1,0,1,,1,HRC2,HRC2
suena08,2008,1,Hiroshima Carp,Western League,71,0,193,21,52,13,0,1,23,22,7,19,55,0,1,5,0,1,,1,HRC2,HRC2
suzuk08,2008,1,Hiroshima Carp,Western League,59,0,137,15,32,6,0,0,7,9,1,5,23,0,3,6,1,6,,1,HRC2,HRC2
takah08,2008,1,Hiroshima Carp,Western League,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1,HRC2,HRC2
tanak08,2008,1,Hiroshima Carp,Western League,23,0,76,9,23,4,0,0,9,0,0,5,14,0,0,1,0,4,,1,HRC2,HRC2
uemur08,2008,1,Hiroshima Carp,Western League,71,0,167,27,36,3,2,1,22,5,2,22,36,1,13,10,1,0,,1,HRC2,HRC2
uenoh08,2008,1,Hiroshima Carp,Western League,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,HRC2,HRC2
yamam08,2008,1,Hiroshima Carp,Western League,23,0,31,5,6,2,0,0,3,0,0,5,8,0,1,1,0,0,,1,HRC2,HRC2
yamam08,2008,1,Hiroshima Carp,Western League,70,0,183,21,47,8,2,6,28,2,1,5,27,0,1,12,1,3,,1,HRC2,HRC2
yaman08,2008,1,Hiroshima Carp,Western League,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,HRC2,HRC2
yamas08,2008,1,Hiroshima Carp,Western League,26,0,62,9,12,0,0,0,4,1,1,6,4,0,0,5,1,1,,1,HRC2,HRC2
yamau08,2008,1,Hiroshima Carp,Western League,31,0,43,2,12,4,0,0,4,0,0,1,7,0,0,0,0,1,,1,HRC2,HRC2
yoshi08,2008,1,Hiroshima Carp,Western League,38,0,50,3,14,2,0,0,3,0,0,2,5,0,0,1,1,1,,1,HRC2,HRC2
asanu08,2008,1,Kamagaya Fighters,Eastern League,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,NPH2,NPH2
botts08,2008,1,Kamagaya Fighters,Eastern League,5,0,22,5,8,3,0,3,6,0,0,0,6,0,0,0,0,0,,1,NPH2,NPH2
dassr08,2008,1,Kamagaya Fighters,Eastern League,9,0,3,1,0,0,0,0,0,0,0,1,3,0,0,1,0,0,,1,NPH2,NPH2
ejiri08,2008,1,Kamagaya Fighters,Eastern League,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,NPH2,NPH2
fujii08,2008,1,Kamagaya Fighters,Eastern League,6,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,NPH2,NPH2
glynn08,2008,1,Kamagaya Fighters,Eastern League,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,NPH2,NPH2
hoshi08,2008,1,Kamagaya Fighters,Eastern League,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,NPH2,NPH2
ichik08,2008,1,Kamagaya Fighters,Eastern League,84,0,237,34,83,19,7,2,42,2,0,21,51,0,5,6,4,7,,1,NPH2,NPH2
iiyam08,2008,1,Kamagaya Fighters,Eastern League,4,0,16,4,6,0,1,0,4,2,0,2,3,0,0,1,0,0,,1,NPH2,NPH2
imana08,2008,1,Kamagaya Fighters,Eastern League,95,0,325,37,90,15,3,1,27,0,2,22,25,0,3,14,4,9,,1,NPH2,NPH2
imana08,2008,1,Kamagaya Fighters,Eastern League,44,0,121,10,33,5,2,0,19,1,1,8,23,0,1,10,2,1,,1,NPH2,NPH2
inada08,2008,1,Kamagaya Fighters,Eastern League,4,0,15,1,2,1,0,0,1,0,0,0,2,0,1,2,0,1,,1,NPH2,NPH2
itota08,2008,1,Kamagaya Fighters,Eastern League,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,NPH2,NPH2
itoiy08,2008,1,Kamagaya Fighters,Eastern League,28,0,114,25,39,7,0,5,19,3,2,11,24,0,2,1,0,2,,1,NPH2,NPH2
itoka08,2008,1,Kamagaya Fighters,Eastern League,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,NPH2,NPH2
jones08,2008,1,Kamagaya Fighters,Eastern League,32,0,97,13,22,8,0,3,13,0,0,11,23,0,2,0,1,0,,1,NPH2,NPH2
kanam08,2008,1,Kamagaya Fighters,Eastern League,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,NPH2,NPH2
kanaz08,2008,1,Kamagaya Fighters,Eastern League,20,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,1,NPH2,NPH2
kanek08,2008,1,Kamagaya Fighters,Eastern League,14,0,34,4,11,4,0,0,1,0,0,2,10,0,0,0,0,0,,1,NPH2,NPH2
kanek08,2008,1,Kamagaya Fighters,Eastern League,84,0,267,47,75,11,0,16,54,0,1,35,54,0,6,0,1,5,,1,NPH2,NPH2
katot08,2008,1,Kamagaya Fighters,Eastern League,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,NPH2,NPH2
kikuc08,2008,1,Kamagaya Fighters,Eastern League,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,1,NPH2,NPH2
kinos08,2008,1,Kamagaya Fighters,Eastern League,5,0,3,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,,1,NPH2,NPH2
komai08,2008,1,Kamagaya Fighters,Eastern League,28,0,44,2,8,0,0,0,1,0,1,2,8,0,0,1,0,5,,1,NPH2,NPH2
koyan08,2008,1,Kamagaya Fighters,Eastern League,5,0,16,3,3,0,0,1,4,0,0,1,3,0,0,0,0,1,,1,NPH2,NPH2
kudot08,2008,1,Kamagaya Fighters,Eastern League,1,0,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,,1,NPH2,NPH2
matsu08,2008,1,Kamagaya Fighters,Eastern League,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,NPH2,NPH2
mikih08,2008,1,Kamagaya Fighters,Eastern League,30,0,60,9,19,6,2,0,11,1,0,9,7,0,1,5,3,1,,1,NPH2,NPH2
miyam08,2008,1,Kamagaya Fighters,Eastern League,23,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1,NPH2,NPH2
morim08,2008,1,Kamagaya Fighters,Eastern League,2,0,6,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,,1,NPH2,NPH2
murat08,2008,1,Kamagaya Fighters,Eastern League,75,0,293,48,85,8,3,0,17,35,5,30,45,0,7,13,1,3,,1,NPH2,NPH2
nakaj08,2008,1,Kamagaya Fighters,Eastern League,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,NPH2,NPH2
nakam08,2008,1,Kamagaya Fighters,Eastern League,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,NPH2,NPH2
nakam08,2008,1,Kamagaya Fighters,Eastern League,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,NPH2,NPH2
nakat08,2008,1,Kamagaya Fighters,Eastern League,56,0,196,27,50,8,0,11,31,0,0,25,52,0,1,0,2,3,,1,NPH2,NPH2
odato08,2008,1,Kamagaya Fighters,Eastern League,7,0,15,1,5,2,0,0,1,0,0,1,0,0,0,0,0,2,,1,NPH2,NPH2
ohira08,2008,1,Kamagaya Fighters,Eastern League,71,0,155,11,28,7,0,3,13,0,1,8,62,0,3,2,1,2,,1,NPH2,NPH2
oyama08,2008,1,Kamagaya Fighters,Eastern League,27,0,53,5,8,0,1,0,4,0,0,2,10,0,1,0,0,1,,1,NPH2,NPH2
ozaki08,2008,1,Kamagaya Fighters,Eastern League,53,0,144,30,47,13,0,5,28,0,1,14,21,0,3,5,2,5,,1,NPH2,NPH2
sakam08,2008,1,Kamagaya Fighters,Eastern League,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,NPH2,NPH2
satoy08,2008,1,Kamagaya Fighters,Eastern League,80,0,232,34,58,8,2,1,27,7,5,27,58,0,3,1,2,2,,1,NPH2,NPH2
sledg08,2008,1,Kamagaya Fighters,Eastern League,2,0,4,1,1,0,0,1,2,0,0,0,0,0,0,0,0,1,,1,NPH2,NPH2
sunag08,2008,1,Kamagaya Fighters,Eastern League,15,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,,1,NPH2,NPH2
tadan08,2008,1,Kamagaya Fighters,Eastern League,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,NPH2,NPH2
takag08,2008,1,Kamagaya Fighters,Eastern League,3,0,7,1,1,0,0,0,2,0,1,1,2,0,1,0,0,0,,1,NPH2,NPH2
taked08,2008,1,Kamagaya Fighters,Eastern League,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1,NPH2,NPH2
tatey08,2008,1,Kamagaya Fighters,Eastern League,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,NPH2,NPH2
toyos08,2008,1,Kamagaya Fighters,Eastern League,17,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,1,NPH2,NPH2
tsubo08,2008,1,Kamagaya Fighters,Eastern League,50,0,136,12,32,7,0,2,20,1,1,5,16,0,1,0,0,4,,1,NPH2,NPH2
tsuda08,2008,1,Kamagaya Fighters,Eastern League,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,NPH2,NPH2
uchiy08,2008,1,Kamagaya Fighters,Eastern League,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,NPH2,NPH2
uemur08,2008,1,Kamagaya Fighters,Eastern League,12,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1,NPH2,NPH2
ugumo08,2008,1,Kamagaya Fighters,Eastern League,79,0,194,25,56,7,3,2,26,3,1,15,19,0,3,2,0,5,,1,NPH2,NPH2
watan08,2008,1,Kamagaya Fighters,Eastern League,63,0,180,24,49,19,1,3,24,1,1,8,26,0,3,0,1,5,,1,NPH2,NPH2
yagit08,2008,1,Kamagaya Fighters,Eastern League,16,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,1,NPH2,NPH2
yamam08,2008,1,Kamagaya Fighters,Eastern League,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,NPH2,NPH2
yangc08,2008,1,Kamagaya Fighters,Eastern League,62,0,240,47,82,16,2,8,29,7,1,25,42,0,6,2,1,7,,1,NPH2,NPH2
yoshi08,2008,1,Kamagaya Fighters,Eastern League,17,0,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,1,NPH2,NPH2
aikyo08,2008,1,Sendai Golden Eagles,Eastern League,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,RKE2,RKE2
akami08,2008,1,Sendai Golden Eagles,Eastern League,51,0,117,18,36,8,0,1,8,1,1,9,14,0,1,3,0,3,,1,RKE2,RKE2
aoyam08,2008,1,Sendai Golden Eagles,Eastern League,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,RKE2,RKE2
arime08,2008,1,Sendai Golden Eagles,Eastern League,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,RKE2,RKE2
asaih08,2008,1,Sendai Golden Eagles,Eastern League,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,RKE2,RKE2
guzma08,2008,1,Sendai Golden Eagles,Eastern League,3,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,,1,RKE2,RKE2
gwynm08,2008,1,Sendai Golden Eagles,Eastern League,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,RKE2,RKE2
haseb08,2008,1,Sendai Golden Eagles,Eastern League,4,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,,1,RKE2,RKE2
hijir08,2008,1,Sendai Golden Eagles,Eastern League,65,0,271,49,73,10,6,5,32,10,5,19,50,0,3,9,1,7,,1,RKE2,RKE2
hirai08,2008,1,Sendai Golden Eagles,Eastern League,43,0,125,16,33,5,0,2,14,5,0,14,25,1,2,6,0,3,,1,RKE2,RKE2
ichib08,2008,1,Sendai Golden Eagles,Eastern League,20,0,8,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,,1,RKE2,RKE2
inosu08,2008,1,Sendai Golden Eagles,Eastern League,19,0,32,2,6,1,0,0,5,0,0,4,4,0,0,3,0,1,,1,RKE2,RKE2
ishid08,2008,1,Sendai Golden Eagles,Eastern League,11,0,3,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,,1,RKE2,RKE2
ishik08,2008,1,Sendai Golden Eagles,Eastern League,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,RKE2,RKE2
ishim08,2008,1,Sendai Golden Eagles,Eastern League,70,0,207,23,51,10,1,5,34,0,1,21,47,0,2,9,1,2,,1,RKE2,RKE2
isobe08,2008,1,Sendai Golden Eagles,Eastern League,29,0,77,4,19,6,0,0,7,0,0,13,7,1,1,0,1,4,,1,RKE2,RKE2
katay08,2008,1,Sendai Golden Eagles,Eastern League,10,0,2,2,0,0,0,0,0,0,0,1,2,0,0,2,0,0,,1,RKE2,RKE2
kawag08,2008,1,Sendai Golden Eagles,Eastern League,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,RKE2,RKE2
kawag08,2008,1,Sendai Golden Eagles,Eastern League,13,0,31,6,7,2,0,1,5,0,0,3,4,0,0,0,0,2,,1,RKE2,RKE2
kawai08,2008,1,Sendai Golden Eagles,Eastern League,18,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,,1,RKE2,RKE2
kawat08,2008,1,Sendai Golden Eagles,Eastern League,53,0,120,23,34,8,1,2,23,1,0,27,19,0,0,1,2,2,,1,RKE2,RKE2
kikuc08,2008,1,Sendai Golden Eagles,Eastern League,20,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1,RKE2,RKE2
kimur08,2008,1,Sendai Golden Eagles,Eastern League,7,0,13,1,3,1,1,0,3,0,0,1,0,0,0,0,0,0,,1,RKE2,RKE2
kitan08,2008,1,Sendai Golden Eagles,Eastern League,12,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,,1,RKE2,RKE2
koyam08,2008,1,Sendai Golden Eagles,Eastern League,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,RKE2,RKE2
kusan08,2008,1,Sendai Golden Eagles,Eastern League,2,0,7,1,2,0,0,0,2,0,0,3,2,0,0,0,0,0,,1,RKE2,RKE2
linen08,2008,1,Sendai Golden Eagles,Eastern League,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,RKE2,RKE2
linyi08,2008,1,Sendai Golden Eagles,Eastern League,11,0,4,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,,1,RKE2,RKE2
makid08,2008,1,Sendai Golden Eagles,Eastern League,40,0,153,22,42,10,0,4,22,5,4,6,18,0,2,3,1,4,,1,RKE2,RKE2
makin08,2008,1,Sendai Golden Eagles,Eastern League,11,0,4,1,0,0,0,0,0,0,0,0,3,0,0,2,0,0,,1,RKE2,RKE2
masud08,2008,1,Sendai Golden Eagles,Eastern League,89,0,318,50,80,15,5,9,54,5,5,48,87,0,4,8,3,5,,1,RKE2,RKE2
matsu08,2008,1,Sendai Golden Eagles,Eastern League,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,RKE2,RKE2
matsu08,2008,1,Sendai Golden Eagles,Eastern League,11,0,3,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,,1,RKE2,RKE2
morit08,2008,1,Sendai Golden Eagles,Eastern League,43,0,38,11,3,0,0,0,3,1,1,3,13,1,0,3,0,0,,1,RKE2,RKE2
nagai08,2008,1,Sendai Golden Eagles,Eastern League,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,RKE2,RKE2
nakam08,2008,1,Sendai Golden Eagles,Eastern League,49,0,130,24,46,10,2,4,22,0,1,20,20,0,2,5,0,4,,1,RKE2,RKE2
nakas08,2008,1,Sendai Golden Eagles,Eastern League,8,0,19,7,8,3,0,3,7,0,0,3,5,0,2,1,0,0,,1,RKE2,RKE2
nakat08,2008,1,Sendai Golden Eagles,Eastern League,20,0,21,2,5,1,0,0,1,0,0,4,9,0,0,1,0,1,,1,RKE2,RKE2
nishi08,2008,1,Sendai Golden Eagles,Eastern League,64,0,215,29,53,6,0,1,13,3,6,26,50,0,4,15,1,1,,1,RKE2,RKE2
nishi08,2008,1,Sendai Golden Eagles,Eastern League,57,0,152,25,52,9,2,0,20,2,1,14,26,1,1,4,3,1,,1,RKE2,RKE2
ogura08,2008,1,Sendai Golden Eagles,Eastern League,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,RKE2,RKE2
ohiro08,2008,1,Sendai Golden Eagles,Eastern League,42,0,155,22,45,8,1,5,26,0,0,10,32,0,5,0,1,4,,1,RKE2,RKE2
okiha08,2008,1,Sendai Golden Eagles,Eastern League,32,0,90,14,25,7,0,2,7,0,0,8,17,0,0,1,0,4,,1,RKE2,RKE2
satak08,2008,1,Sendai Golden Eagles,Eastern League,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,RKE2,RKE2
satoh08,2008,1,Sendai Golden Eagles,Eastern League,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,RKE2,RKE2
shima08,2008,1,Sendai Golden Eagles,Eastern League,9,0,23,1,8,0,0,0,5,0,0,3,4,0,0,2,0,0,,1,RKE2,RKE2
shiok08,2008,1,Sendai Golden Eagles,Eastern League,2,0,5,2,1,0,0,0,0,0,0,2,1,0,0,1,0,0,,1,RKE2,RKE2
takan08,2008,1,Sendai Golden Eagles,Eastern League,16,0,24,4,3,1,0,0,1,0,0,1,1,0,0,0,0,1,,1,RKE2,RKE2
takan08,2008,1,Sendai Golden Eagles,Eastern League,61,0,147,19,35,6,0,3,13,0,2,14,29,0,2,0,0,8,,1,RKE2,RKE2
takas08,2008,1,Sendai Golden Eagles,Eastern League,2,0,5,1,3,1,0,0,3,0,0,0,0,0,0,0,0,0,,1,RKE2,RKE2
terad08,2008,1,Sendai Golden Eagles,Eastern League,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,RKE2,RKE2
tobeh08,2008,1,Sendai Golden Eagles,Eastern League,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,RKE2,RKE2
tsuch08,2008,1,Sendai Golden Eagles,Eastern League,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,RKE2,RKE2
uchim08,2008,1,Sendai Golden Eagles,Eastern League,56,0,128,31,35,4,6,2,20,6,4,15,10,0,4,7,1,4,,1,RKE2,RKE2
watan08,2008,1,Sendai Golden Eagles,Eastern League,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,RKE2,RKE2
yamam08,2008,1,Sendai Golden Eagles,Eastern League,20,0,13,4,2,1,0,1,3,0,2,2,4,0,0,0,0,0,,1,RKE2,RKE2
yamam08,2008,1,Sendai Golden Eagles,Eastern League,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,RKE2,RKE2
yamas08,2008,1,Sendai Golden Eagles,Eastern League,40,0,149,16,42,9,1,6,26,2,1,12,30,0,1,0,3,3,,1,RKE2,RKE2
yamaz08,2008,1,Sendai Golden Eagles,Eastern League,67,0,196,28,58,19,1,3,20,0,1,10,35,0,14,1,1,5,,1,RKE2,RKE2
yokog08,2008,1,Sendai Golden Eagles,Eastern League,32,0,126,16,38,9,3,3,22,1,0,18,30,0,2,0,1,2,,1,RKE2,RKE2
yoshi08,2008,1,Sendai Golden Eagles,Eastern League,53,0,168,20,53,11,0,7,28,0,0,13,28,0,2,0,4,7,,1,RKE2,RKE2
yoshi08,2008,1,Sendai Golden Eagles,Eastern League,20,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,1,RKE2,RKE2
abeke08,2008,1,Nishinomiya Tigers,Western League,4,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,1,HNT2,HNT2
andoy08,2008,1,Nishinomiya Tigers,Western League,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,1,HNT2,HNT2
asair08,2008,1,Nishinomiya Tigers,Western League,10,0,31,7,11,4,0,0,4,1,1,4,1,0,1,0,2,1,,1,HNT2,HNT2
atchi08,2008,1,Nishinomiya Tigers,Western League,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,1,HNT2,HNT2
baldi08,2008,1,Nishinomiya Tigers,Western League,21,0,66,12,22,4,2,5,13,0,0,4,14,0,1,0,1,0,,1,HNT2,HNT2
fordl08,2008,1,Nishinomiya Tigers,Western League,35,0,115,11,28,8,0,2,18,0,0,9,23,0,4,0,1,7,,1,HNT2,HNT2
fujim08,2008,1,Nishinomiya Tigers,Western League,2,0,5,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,,1,HNT2,HNT2
fujit08,2008,1,Nishinomiya Tigers,Western League,26,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,HNT2,HNT2
fujiw08,2008,1,Nishinomiya Tigers,Western League,64,0,180,18,47,8,2,3,16,0,1,14,22,0,9,6,2,4,,1,HNT2,HNT2
