BBRefMinorsID,Year,Stint,Team Name,LeagueName,W,L,G,GS,CG,SHO,SV,IP,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BF,GF,R,SH,SF,GIDP,LevelsBelow,ros_team_id,hist_team_id,OOTP Player ID
camin18,2018,1,Tokyo Giants,Eastern League,0,1,7,0,0,0,4,7,0,1,5,0,0,,1,2,6,0,0,28,,0,,,,1,YMG2,YMG2,
hashi18,2018,1,Tokyo Giants,Eastern League,0,0,1,0,0,0,0,4,0,1,2,0,1,,1,3,3,0,0,16,,0,,,,1,YMG2,YMG2,
hatak18,2018,1,Tokyo Giants,Eastern League,0,0,2,0,0,0,0,2,0,1,2,0,0,,1,1,4,0,0,8,,0,,,,1,YMG2,YMG2,
ikeda18,2018,1,Tokyo Giants,Eastern League,1,0,10,0,0,0,1,11,0,3,14,0,0,,3,4,14,0,0,51,,0,,,,1,YMG2,YMG2,
imamu18,2018,1,Tokyo Giants,Eastern League,1,1,10,0,0,0,0,37,0,18,39,2,1,,16,14,32,0,2,163,,0,,,,1,YMG2,YMG2,
jungm18,2018,1,Tokyo Giants,Eastern League,7,3,13,0,1,1,0,79,0,20,61,2,2,,16,24,64,0,6,314,,0,,,,1,YMG2,YMG2,
kuwah18,2018,1,Tokyo Giants,Eastern League,4,3,9,0,0,0,0,44,0,19,29,2,1,,17,26,59,0,3,187,,1,,,,1,YMG2,YMG2,
liaoj18,2018,1,Tokyo Giants,Eastern League,2,0,17,0,0,0,0,19,0,7,18,1,2,,6,12,19,0,3,84,,0,,,,1,YMG2,YMG2,
merce18,2018,1,Tokyo Giants,Eastern League,0,0,6,0,0,0,0,26,0,8,18,1,0,,6,10,24,0,1,106,,0,,,,1,YMG2,YMG2,
miyag18,2018,1,Tokyo Giants,Eastern League,1,1,17,0,0,0,1,19,0,6,18,0,0,,5,6,15,0,1,79,,0,,,,1,YMG2,YMG2,
morif18,2018,1,Tokyo Giants,Eastern League,2,3,29,0,0,0,0,23,0,9,17,1,3,,9,5,26,0,1,96,,0,,,,1,YMG2,YMG2,
nakag18,2018,1,Tokyo Giants,Eastern League,2,2,15,0,0,0,3,26,0,13,27,1,0,,4,4,26,0,2,110,,0,,,,1,YMG2,YMG2,
narus18,2018,1,Tokyo Giants,Eastern League,2,1,13,0,0,0,0,16,0,10,22,1,0,,7,4,7,0,0,72,,0,,,,1,YMG2,YMG2,
nishi18,2018,1,Tokyo Giants,Eastern League,1,0,22,0,0,0,2,22,0,9,18,0,3,,6,8,12,1,1,92,,0,,,,1,YMG2,YMG2,
nogam18,2018,1,Tokyo Giants,Eastern League,2,1,4,0,0,0,0,21,0,10,22,3,0,,10,6,14,0,0,84,,0,,,,1,YMG2,YMG2,
oeryu18,2018,1,Tokyo Giants,Eastern League,3,7,18,0,0,0,0,90,0,50,91,10,3,,46,29,84,1,0,382,,0,,,,1,YMG2,YMG2,
otake18,2018,1,Tokyo Giants,Eastern League,9,4,17,0,1,0,0,94,0,32,85,8,3,,31,17,50,0,1,371,,0,,,,1,YMG2,YMG2,
sakam18,2018,1,Tokyo Giants,Eastern League,3,4,23,0,0,0,0,68,0,39,73,4,2,,37,25,66,0,0,298,,0,,,,1,YMG2,YMG2,
sakur18,2018,1,Tokyo Giants,Eastern League,4,0,18,0,0,0,0,60,0,22,58,6,2,,18,20,54,0,0,247,,0,,,,1,YMG2,YMG2,
sawam18,2018,1,Tokyo Giants,Eastern League,0,0,3,0,0,0,0,3,0,1,2,0,0,,0,2,2,0,2,14,,0,,,,1,YMG2,YMG2,
shino18,2018,1,Tokyo Giants,Eastern League,2,1,13,0,0,0,0,12,0,6,11,0,1,,6,10,13,0,2,61,,0,,,,1,YMG2,YMG2,
taguc18,2018,1,Tokyo Giants,Eastern League,2,0,7,0,0,0,0,31,0,8,24,2,1,,7,10,32,0,1,123,,0,,,,1,YMG2,YMG2,
tahar18,2018,1,Tokyo Giants,Eastern League,1,0,20,0,0,0,5,19,0,9,18,1,2,,5,6,10,1,0,81,,0,,,,1,YMG2,YMG2,
takag18,2018,1,Tokyo Giants,Eastern League,4,1,26,0,0,0,0,35,0,15,32,3,1,,14,6,40,0,0,142,,0,,,,1,YMG2,YMG2,
takat18,2018,1,Tokyo Giants,Eastern League,11,2,21,0,3,2,1,113,0,39,99,2,7,,34,38,85,0,9,469,,1,,,,1,YMG2,YMG2,
tanak18,2018,1,Tokyo Giants,Eastern League,0,0,2,0,0,0,0,6,0,1,6,0,0,,0,1,1,0,0,22,,0,,,,1,YMG2,YMG2,
tanak18,2018,1,Tokyo Giants,Eastern League,0,0,1,0,0,0,0,1,0,0,0,0,0,,0,0,1,0,0,3,,0,,,,1,YMG2,YMG2,
tanio18,2018,1,Tokyo Giants,Eastern League,2,1,26,0,0,0,3,27,0,5,18,1,3,,5,8,31,1,0,107,,0,,,,1,YMG2,YMG2,
tatsu18,2018,1,Tokyo Giants,Eastern League,0,0,9,0,0,0,0,13,0,7,16,2,2,,6,6,5,0,1,62,,0,,,,1,YMG2,YMG2,
tonec18,2018,1,Tokyo Giants,Eastern League,1,2,14,0,0,0,0,13,0,7,10,2,2,,3,10,10,0,0,62,,0,,,,1,YMG2,YMG2,
uehar18,2018,1,Tokyo Giants,Eastern League,0,0,1,0,0,0,0,1,0,0,1,0,0,,0,0,0,0,0,3,,0,,,,1,YMG2,YMG2,
utsum18,2018,1,Tokyo Giants,Eastern League,1,1,7,0,0,0,0,30,0,8,31,1,1,,5,7,28,0,3,121,,0,,,,1,YMG2,YMG2,
yamag18,2018,1,Tokyo Giants,Eastern League,0,0,2,0,0,0,0,2,0,1,3,0,0,,1,1,2,0,1,10,,0,,,,1,YMG2,YMG2,
yamag18,2018,1,Tokyo Giants,Eastern League,0,0,18,0,0,0,1,16,0,9,15,2,1,,9,3,15,0,0,67,,0,,,,1,YMG2,YMG2,
yoshi18,2018,1,Tokyo Giants,Eastern League,4,1,6,0,0,0,0,28,0,13,22,3,0,,11,10,24,0,3,116,,0,,,,1,YMG2,YMG2,
furuy18,2018,1,Fukuoka Hawks,Western League,5,2,29,0,0,0,0,59,0,28,57,2,5,,25,43,35,0,5,264,,1,,,,1,SBH2,SBH2,
haseg18,2018,1,Fukuoka Hawks,Western League,1,2,12,0,0,0,0,44,0,27,40,5,0,,26,28,25,0,2,194,,1,,,,1,SBH2,SBH2,
higas18,2018,1,Fukuoka Hawks,Western League,2,1,4,0,0,0,0,20,0,11,20,1,1,,9,7,19,0,1,87,,1,,,,1,SBH2,SBH2,
igara18,2018,1,Fukuoka Hawks,Western League,1,0,17,0,0,0,4,18,0,2,9,0,0,,2,7,3,0,3,68,,0,,,,1,SBH2,SBH2,
iiday18,2018,1,Fukuoka Hawks,Western League,0,3,22,0,0,0,1,33,0,16,30,0,1,,15,8,28,0,0,134,,0,,,,1,SBH2,SBH2,
itoyu18,2018,1,Fukuoka Hawks,Western League,4,2,25,0,0,0,0,46,0,23,40,3,2,,20,23,48,0,0,201,,0,,,,1,SBH2,SBH2,
iwasa18,2018,1,Fukuoka Hawks,Western League,0,0,1,0,0,0,0,1,0,0,0,0,0,,0,0,2,0,1,3,,0,,,,1,SBH2,SBH2,
kajiy18,2018,1,Fukuoka Hawks,Western League,0,0,1,0,0,0,0,3,0,0,2,0,0,,0,0,3,0,0,10,,0,,,,1,SBH2,SBH2,
kasah18,2018,1,Fukuoka Hawks,Western League,3,4,33,0,0,0,0,71,0,36,68,2,1,,29,28,53,0,6,306,,0,,,,1,SBH2,SBH2,
kasay18,2018,1,Fukuoka Hawks,Western League,7,5,17,0,0,0,0,69,0,30,59,2,10,,25,42,48,0,6,308,,0,,,,1,SBH2,SBH2,
kawah18,2018,1,Fukuoka Hawks,Western League,3,2,34,0,0,0,5,46,0,11,33,4,3,,9,23,25,0,2,193,,0,,,,1,SBH2,SBH2,
kodam18,2018,1,Fukuoka Hawks,Western League,0,0,1,0,0,0,0,1,0,1,1,0,0,,1,2,0,0,0,6,,0,,,,1,SBH2,SBH2,
kozaw18,2018,1,Fukuoka Hawks,Western League,2,2,14,0,0,0,0,20,0,11,23,1,2,,10,16,16,0,1,102,,0,,,,1,SBH2,SBH2,
matsu18,2018,1,Fukuoka Hawks,Western League,0,0,9,0,0,0,0,20,0,4,10,1,0,,2,4,18,0,1,71,,0,,,,1,SBH2,SBH2,
matsu18,2018,1,Fukuoka Hawks,Western League,2,0,3,0,0,0,0,15,0,2,8,0,0,,1,5,12,0,0,55,,0,,,,1,SBH2,SBH2,
miran18,2018,1,Fukuoka Hawks,Western League,2,1,3,0,0,0,0,14,0,8,8,3,0,,8,8,9,0,2,58,,0,,,,1,SBH2,SBH2,
moine18,2018,1,Fukuoka Hawks,Western League,0,0,8,0,0,0,2,9,0,1,2,0,0,,1,7,11,0,0,36,,0,,,,1,SBH2,SBH2,
nakam18,2018,1,Fukuoka Hawks,Western League,0,1,2,0,0,0,0,5,0,5,5,1,1,,3,2,6,0,0,24,,0,,,,1,SBH2,SBH2,
nakat18,2018,1,Fukuoka Hawks,Western League,1,1,6,0,0,0,0,14,0,5,8,1,0,,5,7,11,0,3,56,,0,,,,1,SBH2,SBH2,
nihoa18,2018,1,Fukuoka Hawks,Western League,2,1,22,0,0,0,4,27,0,8,19,1,3,,8,11,28,0,1,112,,0,,,,1,SBH2,SBH2,
nozaw18,2018,1,Fukuoka Hawks,Western League,2,1,28,0,0,0,1,34,0,18,35,3,6,,15,21,26,0,0,159,,1,,,,1,SBH2,SBH2,
ogata18,2018,1,Fukuoka Hawks,Western League,1,0,4,0,0,0,0,6,0,0,2,0,0,,0,2,4,0,0,21,,0,,,,1,SBH2,SBH2,
okamo18,2018,1,Fukuoka Hawks,Western League,0,0,2,0,0,0,0,3,0,2,5,1,0,,2,2,3,0,1,16,,0,,,,1,SBH2,SBH2,
otake18,2018,1,Fukuoka Hawks,Western League,8,0,22,0,0,0,1,57,0,12,40,5,1,,12,10,34,0,2,215,,0,,,,1,SBH2,SBH2,
senga18,2018,1,Fukuoka Hawks,Western League,0,0,1,0,0,0,0,5,0,1,5,0,0,,1,3,6,0,2,22,,0,,,,1,SBH2,SBH2,
setts18,2018,1,Fukuoka Hawks,Western League,4,1,13,0,0,0,0,72,0,23,57,4,1,,18,12,45,0,0,279,,0,,,,1,SBH2,SBH2,
shiin18,2018,1,Fukuoka Hawks,Western League,1,3,13,0,0,0,0,38,0,21,42,5,0,,21,15,28,0,3,166,,1,,,,1,SBH2,SBH2,
shima18,2018,1,Fukuoka Hawks,Western League,1,0,6,0,0,0,0,10,0,6,11,1,0,,6,6,7,0,3,45,,0,,,,1,SBH2,SBH2,
suare18,2018,1,Fukuoka Hawks,Western League,1,1,14,0,0,0,1,15,0,5,10,1,1,,4,4,16,0,0,60,,0,,,,1,SBH2,SBH2,
takah18,2018,1,Fukuoka Hawks,Western League,1,6,26,0,0,0,1,71,0,57,81,5,3,,51,45,49,1,1,335,,2,,,,1,SBH2,SBH2,
takah18,2018,1,Fukuoka Hawks,Western League,5,0,27,0,0,0,2,44,0,6,25,1,3,,6,14,48,0,0,170,,0,,,,1,SBH2,SBH2,
taked18,2018,1,Fukuoka Hawks,Western League,1,0,2,0,0,0,0,9,0,1,4,1,1,,1,1,12,0,0,33,,0,,,,1,SBH2,SBH2,
tanak18,2018,1,Fukuoka Hawks,Western League,1,1,4,0,0,0,0,20,0,6,14,2,0,,6,6,15,1,0,77,,0,,,,1,SBH2,SBH2,
taura18,2018,1,Fukuoka Hawks,Western League,0,0,1,0,0,0,0,2,0,0,2,0,0,,0,1,2,0,0,9,,0,,,,1,SBH2,SBH2,
terah18,2018,1,Fukuoka Hawks,Western League,0,1,23,0,0,0,7,24,0,6,21,1,0,,4,3,11,2,0,95,,0,,,,1,SBH2,SBH2,
vande18,2018,1,Fukuoka Hawks,Western League,0,1,1,0,0,0,0,5,0,6,10,0,0,,4,2,4,0,0,27,,0,,,,1,SBH2,SBH2,
wadat18,2018,1,Fukuoka Hawks,Western League,1,0,2,0,0,0,0,8,0,1,4,1,0,,1,1,6,0,0,28,,0,,,,1,SBH2,SBH2,
watan18,2018,1,Fukuoka Hawks,Western League,3,1,15,0,0,0,0,43,0,12,35,1,0,,11,15,19,0,1,169,,1,,,,1,SBH2,SBH2,
watan18,2018,1,Fukuoka Hawks,Western League,1,0,14,0,0,0,1,12,0,2,10,0,3,,2,2,18,0,0,52,,0,,,,1,SBH2,SBH2,
aduwa18,2018,1,Hiroshima Carp,Western League,0,0,1,0,0,0,0,1,0,0,0,0,0,,0,0,0,0,0,3,,0,,,,1,HRC2,HRC2,
campo18,2018,1,Hiroshima Carp,Western League,1,2,27,0,0,0,1,27,0,13,21,5,0,,12,15,27,0,4,118,,0,,,,1,HRC2,HRC2,
endoa18,2018,1,Hiroshima Carp,Western League,0,1,4,0,0,0,0,20,0,6,13,2,0,,5,5,8,0,1,75,,0,,,,1,HRC2,HRC2,
franz18,2018,1,Hiroshima Carp,Western League,3,1,9,0,0,0,0,40,0,12,33,5,3,,10,19,43,0,1,171,,0,,,,1,HRC2,HRC2,
fujii18,2018,1,Hiroshima Carp,Western League,0,2,24,0,0,0,5,24,0,12,18,1,1,,11,14,19,0,0,106,,0,,,,1,HRC2,HRC2,
fujii18,2018,1,Hiroshima Carp,Western League,0,0,1,0,0,0,0,1,0,3,3,0,0,,3,1,1,0,0,6,,1,,,,1,HRC2,HRC2,
fukui18,2018,1,Hiroshima Carp,Western League,2,6,17,0,0,0,0,72,0,29,64,3,2,,18,27,43,0,2,308,,2,,,,1,HRC2,HRC2,
hellw18,2018,1,Hiroshima Carp,Western League,1,0,14,0,0,0,0,15,0,4,14,0,4,,4,11,15,0,3,71,,1,,,,1,HRC2,HRC2,
hirao18,2018,1,Hiroshima Carp,Western League,0,5,12,0,0,0,0,46,0,31,51,2,4,,28,25,33,0,6,208,,0,,,,1,HRC2,HRC2,
horie18,2018,1,Hiroshima Carp,Western League,2,5,23,0,0,0,0,52,0,34,47,6,2,,29,27,45,0,6,230,,0,,,,1,HRC2,HRC2,
ichio18,2018,1,Hiroshima Carp,Western League,0,0,1,0,0,0,0,2,0,0,1,0,0,,0,0,1,0,0,6,,0,,,,1,HRC2,HRC2,
iidat18,2018,1,Hiroshima Carp,Western League,0,0,20,0,0,0,0,20,0,7,16,0,3,,7,8,18,0,1,85,,0,,,,1,HRC2,HRC2,
imamu18,2018,1,Hiroshima Carp,Western League,1,0,12,0,0,0,0,12,0,4,11,2,0,,4,6,12,0,1,53,,0,,,,1,HRC2,HRC2,
jacks18,2018,1,Hiroshima Carp,Western League,0,0,6,0,0,0,0,6,0,2,5,0,0,,2,2,10,0,1,26,,0,,,,1,HRC2,HRC2,
johns18,2018,1,Hiroshima Carp,Western League,0,1,1,0,0,0,0,4,0,2,5,0,0,,2,1,6,0,1,18,,0,,,,1,HRC2,HRC2,
katot18,2018,1,Hiroshima Carp,Western League,6,4,20,0,0,0,1,76,0,42,74,5,1,,42,56,51,0,5,345,,0,,,,1,HRC2,HRC2,
kemna18,2018,1,Hiroshima Carp,Western League,0,1,15,0,0,0,0,21,0,13,19,1,2,,11,11,15,0,2,96,,0,,,,1,HRC2,HRC2,
kuria18,2018,1,Hiroshima Carp,Western League,0,1,3,0,0,0,0,11,0,10,10,2,2,,9,3,10,0,0,49,,0,,,,1,HRC2,HRC2,
nagai18,2018,1,Hiroshima Carp,Western League,1,1,27,0,0,0,2,32,0,14,28,2,0,,11,11,23,0,1,134,,0,,,,1,HRC2,HRC2,
nagak18,2018,1,Hiroshima Carp,Western League,1,0,17,0,0,0,0,17,0,6,16,1,0,,3,3,13,0,1,71,,0,,,,1,HRC2,HRC2,
nakam18,2018,1,Hiroshima Carp,Western League,0,2,17,0,0,0,1,27,0,16,25,1,1,,15,18,21,0,0,120,,0,,,,1,HRC2,HRC2,
nakam18,2018,1,Hiroshima Carp,Western League,3,4,11,0,0,0,0,50,0,16,49,5,1,,14,10,35,0,2,204,,1,,,,1,HRC2,HRC2,
nakao18,2018,1,Hiroshima Carp,Western League,2,1,15,0,0,0,0,16,0,9,14,1,3,,7,4,11,0,0,67,,0,,,,1,HRC2,HRC2,
nakat18,2018,1,Hiroshima Carp,Western League,1,0,24,0,0,0,2,23,0,8,19,4,0,,7,4,23,0,2,99,,0,,,,1,HRC2,HRC2,
nakaz18,2018,1,Hiroshima Carp,Western League,0,0,1,0,0,0,1,1,0,0,0,0,0,,0,0,1,0,0,3,,0,,,,1,HRC2,HRC2,
nomur18,2018,1,Hiroshima Carp,Western League,0,1,5,0,0,0,0,20,0,10,21,3,0,,10,8,19,0,0,88,,0,,,,1,HRC2,HRC2,
okaba18,2018,1,Hiroshima Carp,Western League,0,1,1,0,0,0,0,1,0,4,2,0,0,,4,3,0,0,1,8,,0,,,,1,HRC2,HRC2,
okada18,2018,1,Hiroshima Carp,Western League,0,1,1,0,0,0,0,5,0,7,11,1,0,,6,0,2,0,0,24,,0,,,,1,HRC2,HRC2,
sasak18,2018,1,Hiroshima Carp,Western League,0,0,1,0,0,0,0,1,0,1,3,0,0,,1,0,0,0,0,5,,0,,,,1,HRC2,HRC2,
satos18,2018,1,Hiroshima Carp,Western League,2,0,28,0,0,0,1,24,0,7,23,1,1,,6,6,16,0,3,100,,0,,,,1,HRC2,HRC2,
takah18,2018,1,Hiroshima Carp,Western League,4,3,13,0,2,1,0,68,0,30,57,3,6,,24,16,80,0,10,279,,1,,,,1,HRC2,HRC2,
takah18,2018,1,Hiroshima Carp,Western League,2,2,9,0,0,0,0,33,0,13,37,1,0,,10,9,27,0,2,141,,1,,,,1,HRC2,HRC2,
tavar18,2018,1,Hiroshima Carp,Western League,0,2,17,0,0,0,0,19,0,19,29,1,0,,16,8,12,0,1,93,,0,,,,1,HRC2,HRC2,
todat18,2018,1,Hiroshima Carp,Western League,1,1,17,0,0,0,2,23,0,12,26,0,1,,12,4,16,0,0,101,,0,,,,1,HRC2,HRC2,
tokod18,2018,1,Hiroshima Carp,Western League,1,1,8,0,0,0,0,20,0,5,14,2,0,,5,4,17,0,0,76,,0,,,,1,HRC2,HRC2,
tsuji18,2018,1,Hiroshima Carp,Western League,0,0,2,0,0,0,0,2,0,1,2,0,0,,1,0,2,0,0,7,,0,,,,1,HRC2,HRC2,
yabut18,2018,1,Hiroshima Carp,Western League,7,0,16,0,1,0,0,70,0,23,51,3,1,,20,35,35,0,2,293,,0,,,,1,HRC2,HRC2,
yamag18,2018,1,Hiroshima Carp,Western League,1,2,5,0,0,0,0,21,0,17,23,2,1,,15,15,19,0,2,98,,0,,,,1,HRC2,HRC2,
yokoy18,2018,1,Hiroshima Carp,Western League,1,4,27,0,0,0,4,33,0,22,38,2,2,,21,16,26,1,5,154,,1,,,,1,HRC2,HRC2,
anrak18,2018,1,Sendai Golden Eagles,Eastern League,4,4,18,0,1,1,0,91,0,42,104,11,3,,41,19,61,0,3,386,,0,,,,1,RKE2,RKE2,
aoyam18,2018,1,Sendai Golden Eagles,Eastern League,1,0,7,0,0,0,0,7,0,1,5,0,0,,1,1,4,0,2,27,,0,,,,1,RKE2,RKE2,
chiba18,2018,1,Sendai Golden Eagles,Eastern League,0,0,1,0,0,0,0,1,0,5,5,0,0,,5,2,0,0,0,10,,0,,,,1,RKE2,RKE2,
corra18,2018,1,Sendai Golden Eagles,Eastern League,0,4,15,0,0,0,0,23,0,14,27,1,0,,7,12,24,0,0,108,,0,,,,1,RKE2,RKE2,
fujih18,2018,1,Sendai Golden Eagles,Eastern League,2,4,10,0,1,0,0,63,0,28,54,7,2,,25,26,51,0,0,262,,0,,,,1,RKE2,RKE2,
fukuy18,2018,1,Sendai Golden Eagles,Eastern League,1,0,12,0,0,0,0,11,0,8,14,3,0,,8,2,6,0,0,49,,0,,,,1,RKE2,RKE2,
furuk18,2018,1,Sendai Golden Eagles,Eastern League,4,1,7,0,0,0,0,44,0,4,30,1,0,,3,8,53,1,0,169,,0,,,,1,RKE2,RKE2,
hamay18,2018,1,Sendai Golden Eagles,Eastern League,0,1,27,0,0,0,1,26,0,16,33,1,2,,14,17,31,0,3,131,,0,,,,1,RKE2,RKE2,
ikeda18,2018,1,Sendai Golden Eagles,Eastern League,3,4,12,0,0,0,0,62,0,35,72,6,2,,33,19,38,0,2,270,,0,,,,1,RKE2,RKE2,
irino18,2018,1,Sendai Golden Eagles,Eastern League,0,1,12,0,0,0,0,12,0,11,13,1,1,,11,10,11,0,0,61,,0,,,,1,RKE2,RKE2,
ishib18,2018,1,Sendai Golden Eagles,Eastern League,2,6,24,0,0,0,0,83,0,26,79,4,7,,24,15,51,0,1,338,,0,,,,1,RKE2,RKE2,
kamat18,2018,1,Sendai Golden Eagles,Eastern League,0,0,6,0,0,0,3,7,0,5,10,0,1,,5,4,7,0,0,34,,0,,,,1,RKE2,RKE2,
karas18,2018,1,Sendai Golden Eagles,Eastern League,0,0,2,0,0,0,0,8,0,4,10,0,1,,4,4,11,0,0,39,,0,,,,1,RKE2,RKE2,
kikuc18,2018,1,Sendai Golden Eagles,Eastern League,3,2,21,0,0,0,0,55,0,32,64,6,4,,30,17,46,0,4,245,,0,,,,1,RKE2,RKE2,
kimur18,2018,1,Sendai Golden Eagles,Eastern League,0,1,12,0,0,0,0,18,0,6,20,0,3,,4,6,18,0,2,84,,0,,,,1,RKE2,RKE2,
kondo18,2018,1,Sendai Golden Eagles,Eastern League,5,6,16,0,0,0,0,81,0,37,63,4,3,,28,26,62,0,4,333,,1,,,,1,RKE2,RKE2,
konno18,2018,1,Sendai Golden Eagles,Eastern League,2,2,46,0,0,0,1,45,0,30,51,5,1,,24,15,45,0,1,202,,1,,,,1,RKE2,RKE2,
koyam18,2018,1,Sendai Golden Eagles,Eastern League,1,1,14,0,0,0,0,14,0,10,13,0,1,,7,11,11,0,6,68,,0,,,,1,RKE2,RKE2,
kuboy18,2018,1,Sendai Golden Eagles,Eastern League,3,3,21,0,0,0,0,20,0,6,19,1,1,,6,5,16,0,2,85,,0,,,,1,RKE2,RKE2,
matsu18,2018,1,Sendai Golden Eagles,Eastern League,1,0,6,0,0,0,0,6,0,0,4,0,1,,0,1,9,0,0,23,,0,,,,1,RKE2,RKE2,
mimam18,2018,1,Sendai Golden Eagles,Eastern League,0,1,1,0,0,0,0,5,0,1,5,0,0,,1,0,2,0,1,21,,0,,,,1,RKE2,RKE2,
miyag18,2018,1,Sendai Golden Eagles,Eastern League,0,0,6,0,0,0,0,5,0,10,11,1,0,,6,6,5,0,0,32,,0,,,,1,RKE2,RKE2,
moriy18,2018,1,Sendai Golden Eagles,Eastern League,3,2,13,0,0,0,0,44,0,13,39,0,1,,9,21,32,0,1,187,,0,,,,1,RKE2,RKE2,
morih18,2018,1,Sendai Golden Eagles,Eastern League,0,0,6,0,0,0,0,6,0,0,1,0,0,,0,1,8,0,0,20,,0,,,,1,RKE2,RKE2,
nishi18,2018,1,Sendai Golden Eagles,Eastern League,4,1,7,0,0,0,0,35,0,11,23,0,1,,7,11,35,0,3,133,,0,,,,1,RKE2,RKE2,
nishi18,2018,1,Sendai Golden Eagles,Eastern League,1,1,34,0,0,0,1,37,0,13,34,1,4,,11,11,42,0,2,153,,0,,,,1,RKE2,RKE2,
onofu18,2018,1,Sendai Golden Eagles,Eastern League,3,3,39,0,0,0,20,38,0,9,32,2,4,,8,18,38,0,4,162,,0,,,,1,RKE2,RKE2,
shiom18,2018,1,Sendai Golden Eagles,Eastern League,1,1,8,0,0,0,1,38,0,9,27,2,0,,6,5,35,0,0,147,,0,,,,1,RKE2,RKE2,
sugah18,2018,1,Sendai Golden Eagles,Eastern League,0,4,9,0,0,0,0,27,0,21,32,5,3,,20,14,28,0,0,126,,0,,,,1,RKE2,RKE2,
sungc18,2018,1,Sendai Golden Eagles,Eastern League,1,0,16,0,0,0,1,18,0,4,16,0,0,,4,6,24,1,1,72,,0,,,,1,RKE2,RKE2,
terao18,2018,1,Sendai Golden Eagles,Eastern League,3,2,30,0,0,0,0,39,0,21,33,3,4,,17,26,39,0,3,179,,0,,,,1,RKE2,RKE2,
tomur18,2018,1,Sendai Golden Eagles,Eastern League,4,4,12,0,0,0,0,59,0,32,49,3,5,,22,22,51,0,3,253,,0,,,,1,RKE2,RKE2,
tsuru18,2018,1,Sendai Golden Eagles,Eastern League,0,0,1,0,0,0,0,1,0,0,0,0,0,,0,3,0,0,0,5,,0,,,,1,RKE2,RKE2,
watan18,2018,1,Sendai Golden Eagles,Eastern League,0,1,5,0,0,0,0,9,0,9,12,1,1,,9,4,7,0,0,43,,0,,,,1,RKE2,RKE2,
yokoy18,2018,1,Sendai Golden Eagles,Eastern League,0,0,6,0,0,0,1,11,0,11,14,2,1,,10,5,8,0,0,53,,0,,,,1,RKE2,RKE2,
araka18,2018,1,Kamagaya Fighters,Eastern League,2,1,13,0,0,0,2,16,0,3,14,1,0,,3,4,16,2,0,63,,0,,,,1,NPH2,NPH2,
ariha18,2018,1,Kamagaya Fighters,Eastern League,1,0,4,0,0,0,0,12,0,4,11,0,0,,3,2,13,0,1,49,,0,,,,1,NPH2,NPH2,
fujio18,2018,1,Kamagaya Fighters,Eastern League,1,1,3,0,0,0,0,13,0,4,14,0,0,,4,7,12,0,1,58,,0,,,,1,NPH2,NPH2,
hakum18,2018,1,Kamagaya Fighters,Eastern League,1,2,42,0,0,0,7,52,0,25,45,3,0,,25,23,52,0,2,222,,0,,,,1,NPH2,NPH2,
horim18,2018,1,Kamagaya Fighters,Eastern League,3,4,13,0,1,1,0,49,0,32,52,3,5,,24,10,57,0,5,213,,0,,,,1,NPH2,NPH2,
iguch18,2018,1,Kamagaya Fighters,Eastern League,0,2,19,0,0,0,1,24,0,14,24,3,0,,11,9,24,2,1,108,,0,,,,1,NPH2,NPH2,
ishii18,2018,1,Kamagaya Fighters,Eastern League,1,3,38,0,0,0,0,33,0,23,34,3,1,,20,16,22,1,4,151,,0,,,,1,NPH2,NPH2,
ishik18,2018,1,Kamagaya Fighters,Eastern League,0,0,2,0,0,0,0,2,0,0,2,0,0,,0,0,4,0,0,8,,0,,,,1,NPH2,NPH2,
kagiy18,2018,1,Kamagaya Fighters,Eastern League,0,0,11,0,0,0,0,13,0,6,10,3,1,,6,2,10,0,0,52,,0,,,,1,NPH2,NPH2,
katot18,2018,1,Kamagaya Fighters,Eastern League,1,0,3,0,1,1,0,13,0,0,9,0,0,,0,2,12,0,0,48,,0,,,,1,NPH2,NPH2,
kitau18,2018,1,Kamagaya Fighters,Eastern League,2,2,18,0,0,0,0,44,0,24,41,4,3,,20,14,40,0,0,189,,1,,,,1,NPH2,NPH2,
kumon18,2018,1,Kamagaya Fighters,Eastern League,0,0,5,0,0,0,0,6,0,1,6,0,0,,1,0,6,0,0,25,,0,,,,1,NPH2,NPH2,
miyad18,2018,1,Kamagaya Fighters,Eastern League,3,1,12,0,0,0,0,38,0,22,32,6,2,,21,16,23,1,4,154,,0,,,,1,NPH2,NPH2,
murat18,2018,1,Kamagaya Fighters,Eastern League,2,1,8,0,0,0,0,42,0,15,44,2,5,,9,11,28,0,1,182,,0,,,,1,NPH2,NPH2,
nakam18,2018,1,Kamagaya Fighters,Eastern League,0,0,6,0,0,0,0,7,0,10,9,3,0,,2,10,4,0,2,43,,0,,,,1,NPH2,NPH2,
nishi18,2018,1,Kamagaya Fighters,Eastern League,2,2,25,0,0,0,3,32,0,10,26,4,0,,9,10,34,0,2,132,,0,,,,1,NPH2,NPH2,
rodri18,2018,1,Kamagaya Fighters,Eastern League,5,5,16,0,0,0,0,88,0,57,106,4,6,,40,46,47,0,11,406,,0,,,,1,NPH2,NPH2,
saito18,2018,1,Kamagaya Fighters,Eastern League,1,4,21,0,0,0,1,70,0,32,77,9,2,,24,23,49,1,6,307,,0,,,,1,NPH2,NPH2,
