yearID,lgID,teamID,franchID,divID,Rank,G,Ghome,W,L,Ties,LgWin,WSWin,R,AB,H,2B,3B,HR,BB,SO,SB,CS,HBP,SF,RA,ER,ERA,CG,SHO,SV,IPouts,HA,HRA,BBA,SOA,E,DP,FP,name,park,attendance,BPF,PPF,teamIDBR,teamIDlahman45,teamIDretro,hist_team_id,ros_team_id,unique_id
1971,NL,KNB,KNB,,3,130,65,65,60,5,,,469,4209,1016,116,13,151,327,596,109,80,30,31,481,418,3.25,47,13,0,3476,973,120,363,735,94,328,,Osaka Buffaloes,Nippon Life Stadium,321600,,,,,,,,
1971,NL,LTO,LTO,,2,130,65,80,46,4,,,653,4425,1194,163,20,193,364,628,124,59,44,35,547,489,3.77,52,9,0,3504,1113,161,307,673,110,306,,Kawasaki Orions,Tokyo Stadium,511800,,,,,,,,
1971,NL,NKH,NKH,,4,130,65,61,65,4,,,614,4455,1157,166,17,156,354,583,94,29,58,26,612,548,4.27,39,8,0,3463,1158,179,383,517,112,353,,Osaka Hawks,Osaka Stadium,498900,,,,,,,,
1971,NL,NSL,NSL,,6,130,65,38,84,8,,,425,4294,992,153,12,114,291,704,113,48,46,31,623,549,4.31,20,2,0,3440,1164,161,431,534,124,354,,Fukuoka Lions,Heiwadai Stadium,417400,,,,,,,,
1971,NL,TOF,TOF,,5,130,65,44,74,12,,,477,4412,1065,140,23,131,352,643,106,59,37,24,587,516,3.96,33,7,0,3516,1190,160,316,581,100,366,,Tokyo Flyers,Korakuen Stadium,616700,,,,,,,,
1971,AL,TYW,TYW,,3,130,65,61,59,10,,,363,4166,898,121,13,82,307,629,78,49,33,22,354,303,2.31,22,7,0,3535,933,82,339,682,89,270,,Yokohama Whales,Kawasaki Stadium,749500,,,,,,,,
1971,AL,YKA,YKA,,6,130,65,52,72,6,,,427,4241,993,168,22,94,305,713,81,58,43,29,451,393,3.05,37,10,0,3479,962,112,452,618,107,394,,Tokyo Atoms,Meiji Jingu Stadium,1016500,,,,,,,,
1971,AL,YMG,YMG,,1,135,68,74,53,8,Y,Y,562,4261,1077,178,25,123,460,565,149,62,51,32,449,378,2.94,43,9,0,3474,937,103,369,755,99,305,,Tokyo Giants,Korakuen Stadium,2541500,,,,,,,,
1972,AL,CHD,CHD,,3,130,65,67,59,4,,,452,4256,988,140,20,123,364,688,55,58,34,24,491,428,3.29,30,12,0,3511,1059,146,353,591,95,395,,Nagoya Dragons,Chunichi Stadium,1053700,,,,,,,,
1972,NL,HKB,HKB,,1,135,68,81,52,2,Y,,610,4089,1060,162,26,164,461,562,185,66,48,41,505,413,3.19,44,6,0,3495,1078,143,282,571,100,286,,Nishinomiya Braves,Hankyu Nishinomiya Stadium,448500,,,,,,,,
1972,AL,HNT,HNT,,2,130,65,71,56,3,,,470,4317,1032,168,18,125,369,769,45,44,31,20,431,392,3.0,35,8,0,3530,1019,106,310,692,74,342,,Osaka Tigers,Hanshin Koshien Stadium,866000,,,,,,,,
1972,AL,HRC,HRC,,6,130,65,49,75,6,,,482,4372,1092,171,9,117,387,692,73,55,65,24,522,466,3.57,40,9,0,3521,1055,147,376,700,91,270,,Hiroshima Carp,Hiroshima Municipal Stadium,563300,,,,,,,,
1972,NL,KNB,KNB,,2,130,65,64,60,6,,,486,4315,1071,153,11,123,343,535,90,57,33,27,453,397,3.07,42,17,0,3495,1047,113,378,691,85,321,,Osaka Buffaloes,Nippon Life Stadium,325900,,,,,,,,
1972,NL,LTO,LTO,,5,130,65,59,68,3,,,583,4414,1166,191,17,148,380,654,127,60,35,31,621,581,4.54,30,6,0,3459,1197,184,328,542,90,328,,Kawasaki Orions,Tokyo Stadium,341500,,,,,,,,
1972,NL,NKH,NKH,,3,130,65,65,61,4,,,512,4357,1102,150,16,133,345,594,102,29,45,40,511,446,3.48,35,5,0,3461,1060,116,464,504,108,364,,Osaka Hawks,Osaka Stadium,518000,,,,,,,,
1972,NL,NSL,NSL,,6,130,65,47,80,3,,,439,4236,1023,157,17,110,342,620,97,54,66,25,598,522,4.13,26,6,0,3416,1155,140,497,524,99,401,,Fukuoka Lions,Heiwadai Stadium,342900,,,,,,,,
1972,NL,TOF,TOF,,4,130,65,63,61,6,,,595,4330,1169,184,16,149,396,487,96,57,57,35,546,491,3.82,40,7,0,3472,1107,134,335,649,94,262,,Tokyo Flyers,Korakuen Stadium,770500,,,,,,,,
1972,AL,TYW,TYW,,5,130,65,57,69,4,,,481,4274,1036,150,15,135,346,629,44,31,24,22,523,470,3.67,27,4,0,3457,1078,128,424,632,96,449,,Yokohama Whales,Kawasaki Stadium,794500,,,,,,,,
1972,AL,YKA,YKA,,4,130,65,60,67,3,,,530,4313,1094,196,27,115,383,702,102,72,37,34,543,485,3.75,34,9,0,3490,1051,126,409,618,114,387,,Tokyo Atoms,Meiji Jingu Stadium,981300,,,,,,,,
1972,AL,YMG,YMG,,1,135,67,78,53,4,Y,Y,612,4311,1097,138,17,158,470,494,102,48,45,30,508,443,3.44,52,5,0,3482,1077,120,447,741,92,369,,Tokyo Giants,Korakuen Stadium,2470500,,,,,,,,
1973,AL,CHD,CHD,,3,130,65,64,61,5,,,441,4248,1027,152,10,108,365,645,82,59,44,26,433,385,2.98,45,15,0,3483,991,115,337,546,96,363,,Nagoya Dragons,Chunichi Stadium,1284500,,,,,,,,
1973,NL,HKB,HKB,,1,135,68,79,51,5,Y,,673,4265,1160,168,26,149,506,561,186,61,51,40,519,431,3.3,41,8,0,3522,1122,137,342,572,102,311,,Nishinomiya Braves,Hankyu Nishinomiya Stadium,526000,,,,,,,,
1973,AL,HNT,HNT,,2,130,65,64,59,7,,,433,4263,998,135,11,115,381,753,41,33,40,22,404,368,2.82,46,16,0,3519,1008,100,336,679,76,280,,Osaka Tigers,Hanshin Koshien Stadium,1097500,,,,,,,,
1973,AL,HRC,HRC,,6,130,65,60,67,3,,,390,4198,938,135,18,104,389,703,59,49,34,21,436,392,3.04,31,12,0,3478,1017,122,341,700,77,297,,Hiroshima Carp,Hiroshima Municipal Stadium,793900,,,,,,,,
1973,NL,KNB,KNB,,6,130,65,42,83,5,,,424,4281,1015,138,16,113,290,563,77,45,46,24,580,488,3.84,34,8,0,3434,1067,127,482,612,129,361,,Osaka Buffaloes,Nippon Life Stadium,487300,,,,,,,,
1973,NL,LTO,LTO,,2,130,65,70,49,11,,,548,4305,1138,154,25,139,374,528,112,81,45,19,491,443,3.43,32,12,0,3483,1032,124,386,645,87,313,,Kawasaki Orions,Miyagi Prefectural Stadium,1104500,,,,,,,,
1973,NL,NKH,NKH,,3,140,69,72,64,4,,,539,4363,1135,155,10,113,390,545,103,47,31,32,546,433,3.35,43,11,0,3485,1078,114,435,481,108,362,,Osaka Hawks,Osaka Stadium,730600,,,,,,,,
1973,NL,NTF,NTF,,5,130,65,55,69,6,,,511,4325,1097,132,10,133,426,489,91,54,43,36,563,510,3.97,32,13,0,3466,1174,127,374,563,92,382,,Tokyo Flyers,Korakuen Stadium,838500,,,,,,,,
1973,NL,TPL,TPL,,4,130,65,59,64,7,,,499,4224,1011,134,18,116,398,658,106,60,67,42,509,458,3.58,34,9,0,3450,1107,136,383,495,75,314,,Fukuoka Lions,Heiwadai Stadium,979800,,,,,,,,
1973,AL,TYW,TYW,,5,130,65,60,64,6,,,423,4318,1049,140,9,125,303,630,45,29,33,28,480,428,3.3,36,11,0,3497,1052,109,374,599,81,419,,Yokohama Whales,Kawasaki Stadium,872200,,,,,,,,
1973,AL,YKA,YKA,,4,130,65,62,65,3,,,377,4189,957,148,16,78,307,683,60,61,20,22,406,339,2.61,33,8,0,3505,977,96,362,720,117,370,,Tokyo Atoms,Meiji Jingu Stadium,1096200,,,,,,,,
1973,AL,YMG,YMG,,1,135,68,70,61,4,Y,Y,590,4318,1094,150,17,149,442,598,77,33,29,32,481,418,3.27,53,13,0,3452,1018,137,437,768,94,374,,Tokyo Giants,Korakuen Stadium,2758000,,,,,,,,
1974,AL,CHD,CHD,,2,136,68,72,53,11,,,581,4310,1137,186,13,150,354,670,61,57,40,27,564,482,3.76,31,9,15,3463,1076,149,326,633,98,365,,Nagoya Dragons,Chunichi Stadium,1463000,,,,,,,,
1974,NL,HKB,HKB,,2,133,67,69,54,10,,,582,4134,1070,170,20,124,424,607,208,83,36,35,539,449,3.53,24,8,26,3437,1102,119,373,566,97,293,,Nishinomiya Braves,Hankyu Nishinomiya Stadium,491000,,,,,,,,
1974,AL,HNT,HNT,,4,130,65,57,64,9,,,457,4180,992,156,21,136,395,713,41,35,60,21,498,440,3.47,45,9,17,3422,1086,137,337,662,88,303,,Osaka Tigers,Hanshin Koshien Stadium,1181000,,,,,,,,
1974,AL,HRC,HRC,,6,130,65,54,72,4,,,448,4235,1025,146,12,127,292,677,49,40,43,22,487,458,3.61,40,8,10,3427,1049,139,389,746,77,321,,Hiroshima Carp,Hiroshima Municipal Stadium,697500,,,,,,,,
1974,NL,KNB,KNB,,5,130,65,56,66,8,,,472,4076,937,115,11,131,450,639,128,63,45,28,503,459,3.64,36,9,14,3407,1053,121,363,535,99,318,,Osaka Buffaloes,Nippon Life Stadium,363100,,,,,,,,
1974,NL,LTO,LTO,,1,139,69,76,52,11,Y,Y,581,4290,1135,176,38,114,359,530,111,59,29,28,487,403,3.18,43,5,15,3424,938,111,376,663,89,279,,Kawasaki Orions,Miyagi Prefectural Stadium,1058500,,,,,,,,
1974,NL,NKH,NKH,,3,130,65,59,55,16,,,504,4271,1049,175,26,124,370,576,111,42,25,41,460,391,3.07,30,6,17,3442,989,96,468,565,101,291,,Osaka Hawks,Osaka Stadium,632100,,,,,,,,
1974,NL,NPH,NPH,,6,130,65,49,75,6,,,472,4218,1039,152,19,96,385,513,134,62,47,29,569,521,4.11,33,4,12,3425,1093,123,406,600,110,341,,Sapporo Fighters,Korakuen Stadium,669500,,,,,,,,
1974,NL,TPL,TPL,,4,130,65,59,64,7,,,436,4197,988,141,9,90,398,615,88,59,42,22,482,441,3.46,31,8,13,3438,1052,110,406,560,78,353,,Fukuoka Lions,Heiwadai Stadium,817900,,,,,,,,
1974,AL,TYW,TYW,,5,130,65,55,69,6,,,528,4354,1155,149,18,143,327,578,76,44,24,20,596,537,4.28,28,3,10,3388,1119,157,441,641,94,376,,Yokohama Whales,Kawasaki Stadium,924000,,,,,,,,
1974,AL,YKS,YKS,,3,130,65,60,63,7,,,453,4225,986,167,17,111,354,679,94,61,30,22,458,404,3.16,42,7,16,3456,1016,128,333,646,91,409,,Tokyo Swallows,Meiji Jingu Stadium,1136200,,,,,,,,
1974,AL,YMG,YMG,,1,130,65,71,50,9,Y,,589,4222,1070,157,22,159,460,635,64,40,57,35,460,387,3.05,41,11,12,3429,1019,116,356,624,96,387,,Tokyo Giants,Korakuen Stadium,2785500,,,,,,,,
1975,AL,CHD,CHD,,2,130,65,69,53,8,,,521,4324,1173,176,17,133,345,625,76,60,42,26,466,410,3.2,24,8,28,3458,1035,139,287,636,86,329,,Nagoya Dragons,Chunichi Stadium,1709000,,,,,,,,
1975,NL,HKB,HKB,,2,140,70,71,60,9,,Y,589,4250,1096,161,19,143,394,605,151,77,37,28,540,445,3.49,71,11,5,3443,1085,141,372,536,104,332,,Nishinomiya Braves,Hankyu Nishinomiya Stadium,579500,,,,,,,,
1975,AL,HNT,HNT,,3,130,65,68,55,7,,,477,4273,1076,151,31,128,417,658,31,35,48,27,487,433,3.37,29,8,22,3468,1120,115,314,602,76,289,,Osaka Tigers,Hanshin Koshien Stadium,1512000,,,,,,,,
1975,AL,HRC,HRC,,1,136,68,72,51,13,Y,,526,4281,1096,159,15,131,330,537,124,53,36,30,449,378,2.96,39,8,17,3452,1002,109,357,670,85,241,,Hiroshima Carp,Hiroshima Municipal Stadium,1268000,,,,,,,,
1975,NL,KNB,KNB,,1,134,67,72,53,9,Y,,516,4269,1050,137,19,115,416,539,80,46,40,38,468,401,3.11,58,13,9,3478,1041,120,290,461,105,347,,Osaka Buffaloes,Nippon Life Stadium,526300,,,,,,,,
1975,NL,LTO,LTO,,4,130,65,59,65,6,,,514,4344,1124,154,32,108,279,502,130,64,39,28,494,423,3.34,37,6,20,3418,1015,121,373,601,122,263,,Kawasaki Orions,Miyagi Prefectural Stadium,787800,,,,,,,,
1975,NL,NKH,NKH,,5,130,65,57,65,8,,,524,4371,1074,149,27,102,381,505,140,49,41,36,478,386,2.98,55,14,7,3495,1134,85,358,470,125,343,,Osaka Hawks,Osaka Stadium,488400,,,,,,,,
1975,NL,NPH,NPH,,6,130,65,55,63,12,,,458,4343,1119,139,14,100,292,465,81,51,25,33,576,500,3.9,28,6,14,3463,1144,122,426,492,119,310,,Sapporo Fighters,Korakuen Stadium,655500,,,,,,,,
1975,NL,TPL,TPL,,3,130,65,58,62,10,,,530,4367,1139,156,14,135,370,451,95,61,57,30,563,485,3.75,53,7,9,3493,1192,114,320,523,126,362,,Fukuoka Lions,Heiwadai Stadium,891900,,,,,,,,
1975,AL,TYW,TYW,,5,130,65,51,69,10,,,484,4350,1084,146,19,137,298,655,78,48,29,17,548,506,3.97,20,6,12,3442,1140,138,480,672,84,427,,Yokohama Whales,Kawasaki Stadium,994000,,,,,,,,
1975,AL,YKS,YKS,,4,130,65,57,64,9,,,437,4317,1057,152,16,101,336,662,69,54,43,26,470,430,3.31,24,7,16,3505,1093,122,343,645,77,344,,Tokyo Swallows,Meiji Jingu Stadium,1475000,,,,,,,,
1975,AL,YMG,YMG,,6,130,65,47,76,7,,,473,4191,987,126,18,117,439,694,63,38,51,29,510,444,3.53,29,10,8,3392,1083,124,384,606,92,406,,Tokyo Giants,Korakuen Stadium,2832500,,,,,,,,
1976,AL,CHD,CHD,,4,130,65,54,66,10,,,519,4382,1164,198,17,138,322,715,50,43,42,27,610,570,4.51,13,4,29,3415,1205,199,357,552,82,346,,Nagoya Dragons,Nagoya Stadium,1538000,,,,,,,,
1976,NL,HKB,HKB,,1,137,68,83,48,6,Y,Y,583,4199,1078,156,28,139,368,608,102,59,43,37,507,421,3.3,70,15,20,3447,1069,115,366,567,116,365,,Nishinomiya Braves,Hankyu Nishinomiya Stadium,537500,,,,,,,,
1976,AL,HNT,HNT,,2,130,65,72,45,13,,,602,4251,1095,174,22,193,416,698,77,38,32,33,500,453,3.54,24,5,29,3454,1147,145,276,628,91,342,,Osaka Tigers,Hanshin Koshien Stadium,1574000,,,,,,,,
1976,AL,HRC,HRC,,3,130,65,61,58,11,,,586,4322,1169,191,24,169,356,621,86,55,36,35,565,511,4.02,35,5,20,3430,1183,157,363,756,79,293,,Hiroshima Carp,Hiroshima Municipal Stadium,1008000,,,,,,,,
1976,NL,KNB,KNB,,4,130,65,57,66,7,,,457,4244,1040,140,17,102,372,623,88,51,40,35,436,387,3.04,54,11,15,3435,1051,116,289,489,83,369,,Osaka Buffaloes,Nippon Life Stadium,500300,,,,,,,,
1976,NL,LTO,LTO,,3,130,65,63,56,11,,,476,4255,1097,152,24,99,294,539,94,69,27,39,441,376,2.97,40,7,16,3415,1061,97,321,663,103,325,,Kawasaki Orions,Miyagi Prefectural Stadium,780300,,,,,,,,
1976,NL,NKH,NKH,,2,130,65,71,56,3,,,489,4262,1102,145,28,97,305,496,147,52,57,42,431,369,2.92,48,12,27,3417,1015,95,341,496,100,331,,Osaka Hawks,Osaka Stadium,616000,,,,,,,,
1976,NL,NPH,NPH,,5,130,65,52,67,11,,,484,4324,1115,163,25,107,302,529,80,56,37,32,523,479,3.73,43,9,9,3469,1138,129,318,606,86,379,,Sapporo Fighters,Korakuen Stadium,928000,,,,,,,,
1976,NL,TPL,TPL,,6,130,65,44,76,10,,,450,4336,1122,108,21,115,281,489,72,65,38,22,594,520,4.08,48,5,10,3440,1233,107,292,471,120,343,,Fukuoka Lions,Heiwadai Stadium,449800,,,,,,,,
1976,AL,TYW,TYW,,6,130,65,45,78,7,,,482,4326,1108,186,13,172,300,689,51,36,32,25,619,561,4.46,33,4,12,3394,1132,166,502,671,83,360,,Yokohama Whales,Kawasaki Stadium,1020500,,,,,,,,
1976,AL,YKS,YKS,,5,130,65,52,68,10,,,504,4256,1106,163,18,128,373,642,41,46,41,22,555,490,3.9,39,8,10,3392,1156,156,315,607,88,324,,Tokyo Swallows,Meiji Jingu Stadium,1297500,,,,,,,,
1976,AL,YMG,YMG,,1,137,69,79,49,9,Y,,691,4402,1232,193,27,167,447,590,79,30,58,40,542,456,3.58,37,9,18,3435,1051,144,401,741,81,402,,Tokyo Giants,Korakuen Stadium,2943000,,,,,,,,
1977,AL,CHD,CHD,,3,130,65,64,61,5,,,575,4376,1203,165,18,176,355,661,69,41,54,20,614,557,4.39,23,7,21,3427,1169,195,370,642,80,277,,Nagoya Dragons,Nagoya Stadium,1568000,,,,,,,,
1977,NL,CRL,CRL,,6,130,65,49,73,8,,,468,4293,1071,127,12,128,313,572,90,64,40,25,598,547,4.32,34,2,16,3416,1196,149,289,493,95,335,,Fukuoka Lions,Heiwadai Stadium,684500,,,,,,,,
1977,NL,HKB,HKB,,1,140,69,76,54,10,Y,Y,622,4251,1144,171,26,145,335,602,105,47,44,32,496,413,3.24,62,11,20,3443,1068,102,402,632,111,325,,Nishinomiya Braves,Hankyu Nishinomiya Stadium,757500,,,,,,,,
1977,AL,HNT,HNT,,4,130,65,55,63,12,,,558,4311,1150,162,19,184,413,676,67,37,42,22,590,552,4.38,34,8,13,3399,1122,157,400,652,74,238,,Osaka Tigers,Hanshin Koshien Stadium,1521000,,,,,,,,
1977,AL,HRC,HRC,,5,130,65,51,67,12,,,603,4334,1161,191,18,163,420,709,124,47,31,28,672,607,4.83,31,2,13,3393,1246,197,440,669,86,303,,Hiroshima Carp,Hiroshima Municipal Stadium,884000,,,,,,,,
1977,NL,KNB,KNB,,4,130,65,59,61,10,,,453,4284,1048,142,20,92,307,639,120,65,50,33,483,425,3.33,54,12,13,3447,1118,126,243,501,84,327,,Osaka Buffaloes,Nippon Life Stadium,526000,,,,,,,,
1977,NL,LTO,LTO,,3,135,68,62,60,13,,,535,4320,1167,177,27,111,275,554,115,73,38,37,515,403,3.17,28,4,24,3434,1052,90,326,728,106,235,,Kawasaki Orions,Miyagi Prefectural Stadium,971000,,,,,,,,
1977,NL,NKH,NKH,,2,130,65,63,55,12,,,502,4292,1073,153,19,108,321,525,78,43,42,41,471,402,3.15,56,7,21,3447,1085,98,309,501,122,275,,Osaka Hawks,Osaka Stadium,725000,,,,,,,,
1977,NL,NPH,NPH,,5,130,65,58,61,11,,,479,4257,1045,157,21,113,267,596,116,57,54,41,485,427,3.36,37,5,20,3435,1057,134,257,649,85,316,,Sapporo Fighters,Korakuen Stadium,1169000,,,,,,,,
1977,AL,TYW,TYW,,6,130,65,51,68,11,,,643,4388,1176,189,15,176,456,820,71,39,40,33,687,624,4.95,19,5,16,3406,1242,196,502,722,70,291,,Yokohama Whales,Kawasaki Stadium,883000,,,,,,,,
1977,AL,YKS,YKS,,2,130,65,62,58,10,,,593,4315,1151,184,22,170,373,660,71,34,50,34,553,510,4.01,28,5,17,3431,1173,157,341,666,78,411,,Tokyo Swallows,Meiji Jingu Stadium,1654000,,,,,,,,
1977,AL,YMG,YMG,,1,135,68,81,50,4,Y,,660,4327,1212,172,28,181,468,545,102,37,47,41,527,444,3.48,29,7,31,3441,1101,148,432,720,84,398,,Tokyo Giants,Korakuen Stadium,2943000,,,,,,,,
1978,AL,CHD,CHD,,5,130,65,53,71,6,,,509,4271,1078,147,7,141,410,685,36,47,36,17,635,563,4.47,15,5,28,3398,1230,179,422,561,99,299,,Nagoya Dragons,Nagoya Stadium,1551000,,,,,,,,
1978,NL,CRL,CRL,,5,130,65,51,67,12,,,497,4403,1181,129,15,109,255,510,93,65,56,38,582,484,3.79,51,7,5,3448,1217,129,293,469,116,329,,Fukuoka Lions,Heiwadai Stadium,772000,,,,,,,,
1978,NL,HKB,HKB,,1,137,68,85,43,9,Y,,737,4274,1210,184,34,171,360,543,193,80,58,49,517,405,3.14,58,9,21,3481,1075,124,350,626,115,287,,Nishinomiya Braves,Hankyu Nishinomiya Stadium,868500,,,,,,,,
1978,AL,HNT,HNT,,6,130,65,41,80,9,,,532,4310,1095,154,15,139,410,666,54,45,44,25,678,603,4.79,15,4,15,3397,1190,179,406,653,88,264,,Osaka Tigers,Hanshin Koshien Stadium,1524000,,,,,,,,
1978,AL,HRC,HRC,,3,130,65,62,50,18,,,713,4377,1244,205,18,205,481,699,54,69,53,34,596,558,4.39,38,5,15,3435,1169,146,428,682,87,308,,Hiroshima Carp,Hiroshima Municipal Stadium,1079000,,,,,,,,
1978,NL,KNB,KNB,,2,130,65,71,46,13,,,572,4268,1134,155,25,115,361,538,123,58,46,52,449,411,3.21,57,11,13,3462,1099,113,237,538,81,349,,Osaka Buffaloes,Nippon Life Stadium,589000,,,,,,,,
1978,NL,LTO,LTO,,4,130,65,53,62,15,,,523,4379,1180,175,18,115,257,510,93,45,40,22,587,506,4.01,37,5,12,3411,1108,121,384,647,105,325,,Kawasaki Orions,Kawasaki Stadium,595500,,,,,,,,
1978,NL,NKH,NKH,,6,130,65,42,77,11,,,408,4237,1011,123,16,78,295,525,79,49,72,37,568,507,4.01,46,14,8,3411,1174,116,312,482,90,312,,Osaka Hawks,Osaka Stadium,466000,,,,,,,,
1978,NL,NPH,NPH,,3,130,65,55,63,12,,,534,4345,1145,170,21,131,337,649,92,61,55,32,566,510,3.99,44,7,14,3450,1217,121,300,533,86,322,,Sapporo Fighters,Korakuen Stadium,1150000,,,,,,,,
1978,AL,TYW,TYW,,4,130,65,64,57,9,,,596,4368,1192,227,29,132,433,713,64,34,35,35,554,495,3.9,32,5,19,3427,1106,136,419,691,67,277,,Yokohama Whales,Yokohama Stadium,1458000,,,,,,,,
1978,AL,YKS,YKS,,1,137,69,72,49,16,Y,Y,683,4338,1211,190,18,157,392,609,62,44,44,42,670,562,4.41,27,7,20,3438,1236,158,436,631,94,369,,Tokyo Swallows,Meiji Jingu Stadium,1898000,,,,,,,,
1978,AL,YMG,YMG,,2,130,65,65,49,16,,,606,4307,1163,184,26,136,471,580,111,42,37,43,508,464,3.62,23,3,29,3464,1052,112,486,734,65,404,,Tokyo Giants,Korakuen Stadium,2911000,,,,,,,,
1979,AL,CHD,CHD,,3,130,65,59,57,14,,,589,4394,1177,191,15,155,357,750,38,42,51,26,566,509,3.97,16,7,31,3462,1180,163,398,682,97,402,,Nagoya Dragons,Nagoya Stadium,1705000,,,,,,,,
1979,NL,HKB,HKB,,2,133,66,75,47,11,,,701,4162,1185,203,35,184,430,601,158,62,51,42,560,487,3.84,64,8,15,3426,1158,143,388,594,102,327,,Nishinomiya Braves,Hankyu Nishinomiya Stadium,827600,,,,,,,,
1979,AL,HNT,HNT,,4,130,65,61,60,9,,,559,4389,1178,157,21,172,368,764,70,48,28,26,602,531,4.17,27,8,26,3436,1126,157,402,773,103,261,,Osaka Tigers,Hanshin Koshien Stadium,1767000,,,,,,,,
1979,AL,HRC,HRC,,1,137,68,71,53,13,Y,Y,618,4293,1103,154,17,172,460,756,143,53,48,25,546,477,3.74,29,9,27,3446,1116,151,310,791,77,282,,Hiroshima Carp,Hiroshima Municipal Stadium,1454000,,,,,,,,
1979,NL,KNB,KNB,,1,140,71,80,49,11,Y,,709,4423,1260,185,11,195,405,529,140,52,44,40,554,472,3.7,47,10,17,3447,1167,174,277,576,80,394,,Osaka Buffaloes,Nippon Life Stadium,818000,,,,,,,,
1979,NL,LTO,LTO,,4,130,65,55,63,12,,,576,4407,1208,199,18,150,286,518,72,52,39,21,597,544,4.3,43,7,13,3418,1205,138,400,677,100,298,,Kawasaki Orions,Kawasaki Stadium,521200,,,,,,,,
1979,NL,NKH,NKH,,5,130,65,46,73,11,,,558,4420,1222,183,19,125,309,613,100,46,50,38,689,612,4.86,23,4,19,3398,1251,170,422,471,120,349,,Osaka Hawks,Osaka Stadium,483000,,,,,,,,
1979,NL,NPH,NPH,,3,130,65,63,60,7,,,592,4361,1162,204,21,131,384,604,185,65,41,31,569,520,4.09,48,6,17,3432,1223,151,280,525,59,325,,Sapporo Fighters,Korakuen Stadium,1366000,,,,,,,,
1979,NL,SBL,SBL,,6,130,65,45,73,12,,,525,4358,1128,178,16,140,317,570,61,46,51,29,686,588,4.66,32,1,17,3404,1204,158,382,637,132,255,,Tokorozawa Lions,Seibu Lions Stadium,1422000,,,,,,,,
1979,AL,TYW,TYW,,2,130,65,59,54,17,,,595,4365,1162,206,18,135,429,792,69,39,30,30,562,517,4.05,31,7,20,3445,1121,156,415,770,82,309,,Yokohama Whales,Yokohama Stadium,1456000,,,,,,,,
1979,AL,YKS,YKS,,6,130,65,48,69,13,,,550,4313,1085,159,9,157,369,804,63,39,44,19,646,580,4.59,14,4,17,3409,1222,173,412,702,94,388,,Tokyo Swallows,Meiji Jingu Stadium,1685000,,,,,,,,
1979,AL,YMG,YMG,,5,130,65,58,62,10,,,554,4341,1123,171,16,154,377,701,72,39,31,28,549,491,3.87,27,7,22,3426,1063,145,423,849,89,300,,Tokyo Giants,Korakuen Stadium,2796000,,,,,,,,
1980,AL,CHD,CHD,,6,130,65,45,76,9,,,495,4387,1145,168,15,134,299,711,50,51,42,17,639,567,4.43,15,2,23,3454,1219,153,403,623,126,287,,Nagoya Dragons,Nagoya Stadium,1448000,,,,,,,,
1980,NL,HKB,HKB,,5,130,65,58,67,5,,,647,4340,1140,191,24,204,451,713,156,59,45,49,731,647,5.08,50,4,13,3438,1289,205,475,490,127,396,,Nishinomiya Braves,Hankyu Nishinomiya Stadium,644000,,,,,,,,
1980,AL,HNT,HNT,,5,130,65,54,66,10,,,521,4396,1152,160,16,134,365,660,87,58,37,25,549,478,3.74,40,1,17,3454,1084,165,321,731,95,290,,Osaka Tigers,Hanshin Koshien Stadium,1766000,,,,,,,,
1980,AL,HRC,HRC,,1,137,69,77,47,13,Y,Y,572,4319,1134,161,27,161,384,716,108,61,51,25,505,431,3.37,36,7,24,3456,1131,132,301,666,66,277,,Hiroshima Carp,Hiroshima Municipal Stadium,1355000,,,,,,,,
1980,NL,KNB,KNB,,1,140,69,74,58,8,Y,,841,4488,1301,203,14,239,494,616,85,46,42,39,729,632,4.96,50,6,15,3441,1217,251,368,609,86,329,,Osaka Buffaloes,Nippon Life Stadium,761500,,,,,,,,
1980,NL,LTO,LTO,,3,133,67,64,54,15,,,646,4415,1237,172,13,184,350,506,114,35,40,41,609,530,4.16,48,8,22,3439,1122,165,490,646,92,363,,Kawasaki Orions,Kawasaki Stadium,886500,,,,,,,,
1980,NL,NKH,NKH,,6,130,65,48,77,5,,,623,4440,1218,204,13,183,395,579,80,49,33,28,784,715,5.64,30,0,18,3420,1311,234,484,476,98,348,,Osaka Hawks,Osaka Stadium,627000,,,,,,,,
1980,NL,NPH,NPH,,2,130,65,66,53,11,,,593,4305,1137,151,22,167,438,575,115,63,58,29,513,463,3.62,44,7,14,3457,1099,160,331,706,92,281,,Sapporo Fighters,Korakuen Stadium,1506000,,,,,,,,
1980,NL,SBL,SBL,,4,130,65,62,64,4,,,651,4369,1165,154,12,219,373,619,45,48,56,32,634,562,4.43,48,3,15,3427,1164,181,357,687,106,274,,Tokorozawa Lions,Seibu Lions Stadium,1551500,,,,,,,,
1980,AL,TYW,TYW,,4,130,65,59,62,9,,,534,4338,1124,180,22,135,399,773,93,70,22,28,587,531,4.19,33,2,19,3423,1212,139,400,696,91,305,,Yokohama Whales,Yokohama Stadium,1410000,,,,,,,,
1980,AL,YKS,YKS,,2,130,65,68,52,10,,,562,4325,1166,193,21,132,333,680,111,78,38,23,462,405,3.17,41,12,18,3449,1076,126,372,664,82,360,,Tokyo Swallows,Meiji Jingu Stadium,1732000,,,,,,,,
