playerID,yearID,stint,teamID,lgID,G,G_started,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,G_old,Player XBT relative to League,ros_team_id,hist_id,hist_team_id,ros_player_id,New,Player XBT 1yr Relative to League,Player XBT 3yr Relative to League,Player XBT 5yr Relative to League
iwakisa01,1975,1,NKH,NL,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
iwakisa01,1976,1,NKH,NL,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
iwakisa01,1977,1,NKH,NL,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
iwakisa01,1978,1,NKH,NL,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
iwakisa01,1979,1,NKH,NL,13,,19,2,2,0,0,0,1,0,0,0,5,0,1,1,1,0,,,,,,,,,,
iwakisa01,1980,1,NKH,NL,23,,8,5,4,1,0,1,2,0,0,0,1,0,0,0,0,0,,,,,,,,,,
iwakisa01,1981,1,NKH,NL,14,,3,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,,,,,,,,,,
iwakisa01,1982,1,NKH,NL,91,,181,6,36,7,0,0,7,0,0,11,34,0,3,13,1,3,,,,,,,,,,
iwakisa01,1983,1,NKH,NL,68,,57,5,13,3,0,0,4,1,0,2,11,0,0,3,1,1,,,,,,,,,,
iwakisa01,1984,1,NKH,NL,57,,52,3,9,2,0,0,5,1,1,7,6,0,1,5,0,2,,,,,,,,,,
iwakisa01,1985,1,NKH,NL,19,,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
iwakisa01,1986,1,NKH,NL,47,,82,3,15,1,1,1,3,0,1,7,13,0,0,3,0,5,,,,,,,,,,
iwakisa01,1987,1,NKH,NL,20,,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,,,,,,,,,,
iwakisa01,1988,1,NKH,NL,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
iwakiya01,1964,1,KNB,NL,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
iwakiya01,1965,1,KNB,NL,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
iwakiya01,1966,1,KNB,NL,11,,5,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,,,,,,,,,,
iwakiya01,1967,1,KNB,NL,3,,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,
iwakiya01,1968,1,KNB,NL,26,,27,1,5,0,0,1,1,0,0,0,6,0,0,0,0,0,,,,,,,,,,
iwakiya01,1969,1,KNB,NL,104,,268,19,56,8,1,3,13,3,0,12,38,2,4,5,1,5,,,,,,,,,,
iwakiya01,1970,1,KNB,NL,48,,80,2,14,2,0,0,3,1,0,8,18,1,1,2,2,1,,,,,,,,,,
iwakiya01,1971,1,KNB,NL,63,,113,9,25,4,2,1,3,1,1,8,15,1,1,3,1,2,,,,,,,,,,
iwakiya01,1972,1,KNB,NL,81,,180,18,37,5,0,5,20,4,1,9,19,3,1,7,3,3,,,,,,,,,,
iwakiya01,1973,1,KNB,NL,38,,40,1,6,0,0,0,0,0,0,1,5,0,0,1,0,1,,,,,,,,,,
iwakiya01,1974,1,KNB,NL,30,,11,1,1,0,0,0,2,1,0,0,2,0,0,1,1,0,,,,,,,,,,
iwakiya01,1975,1,KNB,NL,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
iwakiya01,1976,1,KNB,NL,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
iwakiya01,1977,1,KNB,NL,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
iwakiya01,1978,1,KNB,NL,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
iwakiya01,1979,1,KNB,NL,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
iwakuhi01,2000,1,KNB,NL,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
iwakuhi01,2001,1,KNB,NL,9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
iwakuhi01,2002,1,KNB,NL,23,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
iwakuhi01,2003,1,KNB,NL,27,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
iwakuhi01,2004,1,KNB,NL,21,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
iwakuhi01,2005,1,RKE,NL,27,,8,0,1,0,0,0,0,0,0,0,6,0,0,1,0,0,,,,,,,,,,
iwakuhi01,2006,1,RKE,NL,6,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
iwakuhi01,2007,1,RKE,NL,16,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
iwakuhi01,2008,1,RKE,NL,28,,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,,,,,,,,,,
iwakuhi01,2009,1,RKE,NL,24,,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,,,,,,,,,
iwakuhi01,2010,1,RKE,NL,28,,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,,,,,,,,,,
iwakuhi01,2011,1,RKE,NL,17,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
iwakuhi01,2019,1,YMG,AL,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
iwakuhi01,2020,1,YMG,AL,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
iwamima01,2018,1,RKE,NL,12,,24,0,0,0,0,0,0,0,0,0,14,0,0,0,0,2,,,,,,,,,,
iwamima01,2019,1,RKE,NL,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
iwamima01,2020,1,RKE,NL,16,,37,2,8,1,1,1,4,0,0,1,11,0,0,0,0,2,,,,,,,,,,
iwamima01,2021,1,RKE,NL,4,,7,1,1,1,0,0,0,0,0,1,3,0,0,0,0,0,,,,,,,,,,
iwamima01,2022,1,RKE,NL,3,,7,1,2,1,0,0,0,0,0,0,3,0,0,0,0,0,,,,,,,,,,
iwamiyu01,2011,1,HRC,AL,8,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
iwamiyu01,2012,1,HRC,AL,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
iwamiyu01,2013,1,HRC,AL,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
iwamiyu01,2014,1,HRC,AL,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
iwamiyu01,2015,1,HRC,AL,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
iwamoak01,2011,1,HNT,AL,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
iwamoak01,2012,1,HNT,AL,3,,7,1,0,0,0,0,0,0,0,1,6,0,0,0,0,0,,,,,,,,,,
iwamoak01,2013,1,HNT,AL,1,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,
iwamoak01,2014,1,HNT,AL,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
iwamoak01,2015,1,HNT,AL,13,,7,0,0,0,0,0,0,0,0,1,3,0,0,1,0,1,,,,,,,,,,
iwamoak01,2016,1,HNT,AL,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
iwamoak01,2018,1,OBF,NL,17,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
iwamoak01,2019,1,OBF,NL,9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
iwamoak02,1938,1,YMG,AL,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
iwamoak02,1938,2,YMG,AL,1,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,
iwamoak02,1939,1,YMG,AL,7,,4,3,1,0,0,0,0,0,0,3,1,0,0,0,0,0,,,,,,,,,,
iwamoak02,1939,2,CHD,AL,15,,22,1,4,0,1,0,0,0,0,2,9,0,0,0,0,0,,,,,,,,,,
iwamoak02,1940,1,CHD,AL,37,,66,8,9,1,0,0,3,5,0,20,26,0,0,0,0,0,,,,,,,,,,
iwamoak02,1941,1,CHD,AL,66,,140,7,23,2,0,0,8,5,0,25,26,0,0,1,0,0,,,,,,,,,,
iwamoak02,1942,1,CHD,AL,85,,288,32,57,2,3,4,22,15,4,37,34,0,0,3,0,0,,,,,,,,,,
iwamoak02,1943,1,CHD,AL,59,,208,24,41,2,1,4,23,7,4,24,32,0,0,4,0,0,,,,,,,,,,
iwamoak02,1944,1,SNG,AL,8,,29,2,7,0,1,0,0,3,1,5,4,0,0,0,0,0,,,,,,,,,,
iwamoak02,1946,1,CHD,AL,95,,343,56,70,12,5,6,34,19,4,74,53,0,4,0,0,0,,,,,,,,,,
iwamoak02,1947,1,CHD,AL,34,,98,14,20,4,1,3,9,6,2,13,17,0,0,0,0,0,,,,,,,,,,
iwamoak02,1948,1,HKB,AL,74,,182,13,40,6,4,0,8,7,5,12,28,0,0,4,0,0,,,,,,,,,,
iwamoak02,1949,1,HKB,AL,92,,191,32,49,8,3,4,19,9,5,14,24,0,3,4,0,0,,,,,,,,,,
iwamoak02,1950,1,HRC,AL,112,,419,62,116,9,4,12,51,14,2,44,45,0,6,4,0,9,,,,,,,,,,
iwamoak02,1951,1,HRC,AL,99,,366,54,92,21,7,9,48,6,3,34,41,0,5,10,0,2,,,,,,,,,,
iwamoak02,1952,1,HRC,AL,87,,313,33,84,21,3,3,33,4,5,26,43,0,5,4,0,7,,,,,,,,,,
iwamoak02,1953,1,HRC,AL,78,,168,12,26,1,1,2,16,2,2,11,23,0,2,0,0,4,,,,,,,,,,
iwamono01,1947,1,NKH,AL,6,,12,3,2,0,0,0,1,0,0,2,5,0,1,0,0,0,,,,,,,,,,
iwamono01,1948,1,NKH,AL,19,,45,2,12,3,1,0,8,0,0,2,8,0,0,1,0,0,,,,,,,,,,
iwamono01,1949,1,NKH,AL,17,,21,3,4,1,0,0,3,0,0,0,3,0,1,0,0,0,,,,,,,,,,
iwamono01,1950,1,TYW,AL,23,,36,7,8,2,0,0,3,0,0,4,10,0,0,1,0,0,,,,,,,,,,
iwamono01,1951,1,SKR,AL,16,,26,4,5,0,0,0,3,0,0,1,10,0,0,0,0,0,,,,,,,,,,
iwamosu01,1961,1,YMG,AL,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
iwamosu01,1962,1,YMG,AL,2,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,,,,,,,,,,
iwamosu01,1963,1,YMG,AL,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
iwamosu01,1963,2,DMO,NL,46,,26,1,2,0,0,0,2,0,0,2,7,0,0,2,0,0,,,,,,,,,,
iwamosu01,1964,1,TKO,NL,38,,41,3,12,1,0,1,3,1,0,1,6,0,0,2,0,1,,,,,,,,,,
iwamosu01,1965,1,TKO,NL,4,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,
iwamota01,2009,1,HRC,AL,14,,33,1,5,1,0,0,1,0,0,0,12,0,0,0,0,0,,,,,,,,,,
iwamota01,2010,1,HRC,AL,61,,212,29,55,7,1,14,36,0,2,6,57,0,0,1,1,4,,,,,,,,,,
iwamota01,2011,1,HRC,AL,60,,179,12,40,7,1,3,15,0,1,8,43,0,0,3,3,4,,,,,,,,,,
iwamota01,2012,1,HRC,AL,71,,239,21,64,15,0,6,27,1,1,2,43,0,0,1,0,5,,,,,,,,,,
iwamota01,2013,1,HRC,AL,82,,145,9,37,7,0,5,24,0,0,5,33,0,0,0,2,3,,,,,,,,,,
iwamota01,2014,1,HRC,AL,39,,52,5,10,0,1,2,10,0,0,2,10,0,0,0,1,3,,,,,,,,,,
iwamota01,2015,1,HRC,AL,7,,10,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,
iwamota01,2016,1,HRC,AL,27,,21,2,7,2,1,0,5,0,0,1,8,0,0,0,0,0,,,,,,,,,,
iwamota01,2017,1,HRC,AL,33,,48,5,18,4,0,1,13,0,0,1,15,0,0,1,0,2,,,,,,,,,,
iwamota01,2018,1,HRC,AL,10,,7,0,1,0,0,0,0,0,0,1,2,0,0,0,0,1,,,,,,,,,,
iwamota01,2019,1,HRC,AL,1,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,
iwamota02,1953,1,YMG,AL,109,,284,35,72,8,6,7,46,11,6,24,34,0,1,10,0,9,,,,,,,,,,
iwamota02,1954,1,YMG,AL,100,,249,33,56,13,2,2,24,8,3,20,22,0,4,2,4,5,,,,,,,,,,
iwamota02,1955,1,YMG,AL,118,,383,60,102,7,10,12,60,18,6,37,50,0,3,6,8,3,,,,,,,,,,
iwamota02,1956,1,YMG,AL,125,,342,43,87,18,2,8,46,7,5,28,34,2,7,9,3,8,,,,,,,,,,
iwamota02,1957,1,YMG,AL,121,,391,42,78,19,1,8,27,2,3,20,60,1,0,8,1,3,,,,,,,,,,
iwamota02,1958,1,YMG,AL,114,,320,39,72,13,3,4,28,8,2,27,78,0,3,9,4,7,,,,,,,,,,
iwamota02,1959,1,TYW,AL,118,,431,35,97,13,3,4,28,15,11,37,70,0,1,4,1,4,,,,,,,,,,
iwamota02,1960,1,TYW,AL,116,,316,36,73,18,3,2,20,6,11,17,40,1,2,6,0,4,,,,,,,,,,
iwamota02,1961,1,TYW,AL,85,,166,14,42,4,0,2,16,3,7,11,21,0,1,5,1,4,,,,,,,,,,
iwamota02,1962,1,TYW,AL,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
iwamots01,1990,1,NPH,NL,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
iwamots01,1991,1,NPH,NL,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
iwamots01,1992,1,NPH,NL,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
iwamots01,1993,1,NPH,NL,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
iwamots01,1994,1,NPH,NL,9,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
iwamots01,1995,1,NPH,NL,29,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
iwamots01,1996,1,NPH,NL,27,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
iwamots01,1997,1,NPH,NL,27,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
iwamots01,1998,1,NPH,NL,27,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
iwamots01,1999,1,NPH,NL,27,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
iwamots01,2000,1,NPH,NL,24,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
iwamots01,2001,1,NPH,NL,22,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
iwamots01,2002,1,NPH,NL,4,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
iwamots01,2003,1,NPH,NL,17,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
iwamots01,2004,1,NPH,NL,11,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
iwamots01,2005,1,NPH,NL,11,,3,2,2,0,0,1,1,0,0,0,1,0,0,0,0,0,,,,,,,,,,
iwamoya01,1961,1,TYW,AL,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
iwamoya01,1962,1,TYW,AL,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
iwamoyo01,1982,1,HKB,NL,8,,23,6,9,1,0,0,4,2,0,3,0,0,0,0,0,0,,,,,,,,,,
iwamoyo01,1983,1,HKB,NL,33,,8,6,1,0,0,0,0,0,2,0,0,0,0,0,0,0,,,,,,,,,,
iwamoyo01,1984,1,HKB,NL,48,,21,13,3,0,0,1,3,6,1,0,2,0,1,0,1,0,,,,,,,,,,
iwamoyo01,1985,1,HKB,NL,87,,156,38,43,7,3,6,16,21,3,17,26,0,9,7,1,0,,,,,,,,,,
iwamoyo01,1986,1,HKB,NL,90,,76,16,15,3,0,1,6,12,0,3,12,0,2,1,0,3,,,,,,,,,,
iwamoyo01,1987,1,CHD,AL,58,,44,13,8,2,0,1,2,7,4,2,6,0,0,2,0,0,,,,,,,,,,
iwamoyo01,1988,1,CHD,AL,32,,10,8,1,1,0,0,4,6,1,2,3,0,0,0,1,0,,,,,,,,,,
iwamoyo01,1989,1,CHD,AL,29,,13,10,2,0,0,0,0,8,1,0,2,0,0,1,0,0,,,,,,,,,,
iwamoyo01,1990,1,CHD,AL,8,,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,
iwamoyo02,1938,1,NKH,AL,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
iwamoyo02,1939,1,MIL,AL,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
iwamoyo02,1940,1,NKH,AL,45,,165,20,37,9,1,0,10,9,0,18,25,0,5,2,1,0,,,,,,,,,,
iwamoyo02,1941,1,NKH,AL,84,,340,34,68,14,0,7,30,17,0,30,30,0,6,0,0,0,,,,,,,,,,
iwamoyo02,1942,1,NKH,AL,104,,358,51,98,17,3,7,46,37,16,71,18,0,5,5,0,0,,,,,,,,,,
iwamoyo02,1943,1,MIL,AL,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
iwamoyo02,1944,1,MIL,AL,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
iwamoyo02,1949,1,SKR,AL,52,,196,30,48,12,0,8,34,5,2,19,22,0,6,0,0,0,,,,,,,,,,
iwamoyo02,1950,1,SKR,AL,130,,552,121,176,23,3,39,127,34,8,40,48,0,7,0,0,15,,,,,,,,,,
iwamoyo02,1951,1,SKR,AL,110,,422,100,148,24,0,31,87,10,4,63,43,0,11,0,0,12,,,,,,,,,,
iwamoyo02,1952,1,TYW,AL,120,,454,82,130,24,3,16,81,16,6,44,41,0,24,0,0,19,,,,,,,,,,
iwamoyo02,1953,1,SKR,AL,110,,411,47,110,17,1,9,49,8,4,38,40,0,5,1,0,10,,,,,,,,,,
iwamoyo02,1956,1,TOF,NL,86,,204,14,42,1,0,5,21,4,2,18,21,6,6,0,2,8,,,,,,,,,,
iwamoyo02,1957,1,TOF,NL,15,,19,3,2,0,0,1,2,0,0,4,7,0,0,0,0,0,,,,,,,,,,
iwamoyo02,1958,1,TOF,NL,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
iwamuak01,1997,1,YKS,AL,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
iwamuak01,1998,1,YKS,AL,1,,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,,,,,,,,,,
iwamuak01,1999,1,YKS,AL,83,,252,28,74,11,4,11,35,7,1,18,46,2,1,0,2,2,,,,,,,,,,
iwamuak01,2000,1,YKS,AL,130,,436,67,121,13,9,18,66,13,1,39,103,3,4,9,1,7,,,,,,,,,,
iwamuak01,2001,1,YKS,AL,136,,520,79,149,24,4,18,81,15,6,32,111,5,3,5,4,6,,,,,,,,,,
iwamuak01,2002,1,YKS,AL,140,,510,67,163,35,2,23,71,5,4,58,114,6,3,2,4,10,,,,,,,,,,
iwamuak01,2003,1,YKS,AL,60,,232,43,61,6,2,12,35,5,1,22,55,3,1,2,1,3,,,,,,,,,,
iwamuak01,2004,1,YKS,AL,138,,533,99,160,19,0,44,103,8,3,70,173,3,4,0,4,5,,,,,,,,,,
iwamuak01,2005,1,YKS,AL,144,,548,83,175,31,4,30,102,6,3,63,146,2,2,0,5,2,,,,,,,,,,
iwamuak01,2006,1,YKS,AL,145,,546,84,170,27,2,32,77,8,1,70,128,5,1,1,3,5,,,,,,,,,,
iwamuak01,2011,1,RKE,NL,77,,175,9,32,6,0,0,9,0,0,17,41,0,1,3,1,6,,,,,,,,,,
iwamuak01,2012,1,RKE,NL,26,,67,9,14,6,0,1,5,0,0,11,10,0,0,0,1,0,,,,,,,,,,
iwamuak01,2013,1,YKS,AL,75,,142,11,35,4,0,3,17,0,0,15,48,0,0,0,2,0,,,,,,,,,,
iwamuak01,2014,1,YKS,AL,39,,74,7,18,6,0,1,14,0,0,4,21,0,1,0,0,1,,,,,,,,,,
iwamuyo01,1952,1,OST,AL,6,,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,,,,,,,,,,
iwamuyo01,1953,1,OST,AL,26,,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,,,,,,,,,,
iwamuyo01,1954,1,OST,AL,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
iwanais01,1960,1,NSL,NL,12,,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,,,,,,,,,
iwanais01,1961,1,NSL,NL,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
iwaokya01,1956,1,TYW,AL,123,,397,23,83,7,2,4,25,5,5,19,84,0,1,4,0,8,,,,,,,,,,
iwaokya01,1957,1,TYW,AL,108,,277,16,57,9,2,2,19,7,2,15,70,0,0,6,1,9,,,,,,,,,,
iwaokya01,1958,1,TYW,AL,38,,87,8,22,2,0,1,5,3,1,3,9,0,0,1,0,4,,,,,,,,,,
iwaokya01,1959,1,TYW,AL,49,,112,7,28,8,1,0,14,2,1,10,17,0,0,2,2,1,,,,,,,,,,
iwaokya01,1960,1,TYW,AL,53,,63,5,9,3,0,1,4,3,0,6,10,0,0,0,0,0,,,,,,,,,,
iwaokya01,1961,1,TYW,AL,27,,22,2,5,1,0,1,2,1,0,3,2,0,0,0,0,0,,,,,,,,,,
iwaokya01,1962,1,TYW,AL,12,,1,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,,,,,,,,,,
iwaota01,1960,1,YMG,AL,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
iwaota01,1961,1,YMG,AL,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
iwaota01,1962,1,YMG,AL,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
iwaoto01,2010,1,SBL,NL,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
iwaoto01,2011,1,SBL,NL,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
iwaoto01,2012,1,SBL,NL,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
iwaoto01,2013,1,SBL,NL,10,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
iwaoto01,2014,1,SBL,NL,13,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
iwaoto01,2015,1,SBL,NL,21,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
iwaoto01,2016,1,SBL,NL,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
iwaoto01,2017,1,SBL,NL,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
iwasahi01,1991,1,OBW,NL,11,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
iwasahi01,1992,1,OBW,NL,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
iwasahi01,1993,1,OBW,NL,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
iwasahi01,1994,1,OBW,NL,5,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
iwasahi01,1995,1,OBW,NL,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
iwasahi01,1996,1,OBW,NL,16,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
iwasahi01,1997,1,OBW,NL,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
iwasahi01,1997,2,YKS,AL,7,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
iwasahi01,1998,1,YKS,AL,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
iwasahi02,1947,1,HKB,AL,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
iwasahi02,1947,2,SKR,AL,3,,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
iwasahi02,1948,1,SKR,AL,5,,6,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,,,,,,,,,,
iwasaki01,1970,1,TOF,NL,8,,4,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,,,,,,,,,,
iwasaki01,1971,1,TOF,NL,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
iwasaki01,1972,1,TOF,NL,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
iwasaki01,1973,1,NTF,NL,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
iwasaky01,2009,1,CHD,AL,2,,2,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,,,,,,,,,,
iwasaky01,2010,1,CHD,AL,4,,4,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,,,,,,,,,,
iwasaky01,2011,1,CHD,AL,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
iwasaky01,2012,1,CHD,AL,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
iwasaky01,2013,1,CHD,AL,54,,49,15,14,0,0,1,2,8,6,5,10,0,0,3,0,2,,,,,,,,,,
iwasaky01,2014,1,CHD,AL,18,,28,6,3,0,0,0,0,0,1,2,6,0,0,0,0,0,,,,,,,,,,
iwasaky01,2014,2,OBF,NL,15,,8,3,1,0,0,0,0,1,1,0,4,0,1,0,0,0,,,,,,,,,,
iwasaky01,2015,1,OBF,NL,35,,96,13,27,2,0,4,8,2,2,8,23,0,1,8,0,0,,,,,,,,,,
iwasaky01,2016,1,OBF,NL,9,,14,0,3,0,0,0,0,0,1,1,5,0,0,0,0,0,,,,,,,,,,
iwasaky01,2017,1,OBF,NL,7,,11,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0,,,,,,,,,,
