playerID,yearID,stint,teamID,lgID,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP
yamauya01,1995,1,HRC,AL,14,10,34,21,5,1,0,490,145,55,14,67,123,,3.03,,5,3,0,671,3,61,,,
yamauya01,1996,1,HRC,AL,11,8,46,10,2,2,0,353,102,51,14,43,107,,3.9,,2,1,1,492,11,57,,,
yamauya01,1997,1,HRC,AL,7,11,28,25,3,1,0,456,172,88,23,47,120,,5.21,,6,3,1,672,1,90,,,
yamauya01,1998,1,HRC,AL,4,7,27,15,2,0,0,281,104,54,16,44,67,,5.19,,4,1,1,425,4,58,,,
yamauya01,1999,1,HRC,AL,4,4,17,7,0,0,0,165,71,36,10,23,36,,5.89,,2,0,0,252,2,40,,,
yamauya01,2000,1,HRC,AL,2,1,9,9,2,0,0,157,58,23,6,18,21,,3.96,,1,1,0,225,0,24,,,
yamauya01,2001,1,HRC,AL,3,3,20,5,0,0,1,123,37,23,8,13,31,,5.05,,1,1,0,171,7,25,,,
yamauya01,2002,1,HRC,AL,0,0,3,0,0,0,0,6,3,1,0,0,3,,4.5,,0,0,0,8,1,1,,,
yamauyo01,1988,1,HKB,NL,4,3,29,0,0,0,11,143,45,12,6,17,31,,2.27,,1,1,0,205,27,16,,,
yamauyo01,1989,1,ORB,NL,4,1,39,0,0,0,12,175,47,21,5,28,35,,3.24,,5,0,0,240,33,22,,,
yamauyo01,1990,1,ORB,NL,0,0,4,0,0,0,0,16,11,7,2,4,3,,11.81,,1,0,0,30,2,7,,,
yamauyo01,1991,1,OBW,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
yamauyo01,1992,1,OBW,NL,0,0,9,0,0,0,0,40,13,5,2,9,7,,3.38,,0,1,0,62,4,7,,,
yamauyo01,1993,1,OBW,NL,0,0,2,0,0,0,0,13,1,1,1,1,1,,2.08,,0,0,0,14,1,1,,,
yamauyo01,1994,1,OBW,NL,0,0,1,0,0,0,0,4,7,5,1,1,0,,33.75,,0,0,0,12,0,6,,,
yamauyo01,1995,1,YKS,AL,0,1,10,0,0,0,0,48,20,20,5,9,14,,11.25,,1,0,0,77,4,20,,,
yamauyo01,1996,1,YKS,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
yamauyo01,1997,1,YKS,AL,2,0,16,0,0,0,0,68,23,13,4,11,19,,5.16,,1,2,0,102,6,14,,,
yamazka02,1991,1,HNT,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
yamazka02,1992,1,HNT,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
yamazka02,1993,1,HNT,AL,2,2,14,6,0,0,1,142,39,14,5,23,31,,2.66,,5,0,0,200,3,15,,,
yamazka02,1994,1,HNT,AL,7,6,24,22,4,2,1,405,140,48,11,52,58,,3.2,,6,3,1,586,1,54,,,
yamazka02,1995,1,HNT,AL,2,3,13,13,0,0,0,221,72,31,6,34,38,,3.79,,2,2,0,320,0,33,,,
yamazka02,1996,1,HNT,AL,3,4,39,8,0,0,0,240,87,41,9,39,53,,4.61,,3,2,1,359,9,43,,,
yamazka02,1997,1,HNT,AL,2,2,45,3,0,0,1,220,75,39,9,37,39,,4.79,,3,3,0,326,12,45,,,
yamazka02,1998,1,HNT,AL,0,1,4,0,0,0,0,8,4,2,0,2,0,,6.75,,0,0,0,14,3,2,,,
yamazka02,1999,1,HNT,AL,3,1,37,4,0,0,0,248,78,22,6,32,43,,2.4,,3,4,0,342,5,25,,,
yamazka02,2000,1,HNT,AL,0,0,17,0,0,0,0,79,39,14,5,11,10,,4.78,,3,0,0,127,5,18,,,
yamazka02,2001,1,KNB,NL,1,1,11,1,0,0,0,60,25,11,1,8,11,,4.95,,0,2,0,94,2,14,,,
yamazka02,2002,1,KNB,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
yamazma02,2008,1,OBF,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
yamazma02,2009,1,OBF,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
yamazma02,2010,1,OBF,NL,0,0,1,0,0,0,0,4,3,3,0,2,1,,20.25,,1,0,0,9,0,3,,,
yamazma02,2011,1,OBF,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
yamazma02,2012,1,OBF,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
yamazma02,2013,1,OBF,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
yamazma02,2014,1,OBF,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
yamazma03,1961,1,YMG,AL,9,5,40,13,1,1,0,447,106,36,14,36,77,,2.17,,0,5,0,585,11,41,,,
yamazma03,1962,1,YMG,AL,0,0,11,0,0,0,0,53,18,6,1,6,7,,3.0,,0,0,0,73,4,6,,,
yamazma03,1963,1,YMG,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
yamazma03,1964,1,YMG,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
yamazma03,1965,1,TOF,NL,3,1,15,5,1,0,0,131,43,19,4,14,24,,3.89,,0,2,0,190,6,21,,,
yamazma03,1966,1,TOF,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
yamazsa01,2004,1,SBL,NL,3,1,14,5,0,0,0,116,49,24,3,23,35,,5.59,,2,2,0,191,0,28,,,
yamazsa01,2005,1,SBL,NL,0,0,5,0,0,0,0,26,16,11,2,6,7,,11.42,,1,1,0,51,1,12,,,
yamazsa01,2006,1,SBL,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
yamazsa01,2007,1,SBL,NL,3,3,45,1,0,0,0,182,52,26,2,32,45,,3.86,,4,3,0,264,4,26,,,
yamazsa01,2008,1,SBL,NL,0,0,3,0,0,0,0,17,6,4,0,7,3,,6.35,,1,0,0,29,1,4,,,
yamazsa01,2009,1,SBL,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
yamazsa01,2010,1,SBL,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
yamazsa01,2011,1,SBL,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
yamazso01,2017,1,OBF,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
yamazso01,2018,1,OBF,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
yamazso01,2019,1,OBF,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
yamazso01,2020,1,OBF,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
yamazso01,2021,1,OBF,NL,2,2,9,8,0,0,0,117,32,16,1,20,29,,3.69,,0,5,0,169,0,16,,,
yamazso01,2022,1,OBF,NL,0,2,15,5,0,0,1,108,30,12,2,10,29,,3.0,,0,1,0,145,1,15,,,
yamazso01,2023,1,OBF,NL,1,1,53,0,0,0,9,156,42,12,3,18,60,,2.08,,0,0,0,211,18,12,,,
yamazso01,2024,1,OBF,NL,0,1,7,0,0,0,0,20,7,1,0,3,2,,1.35,,0,0,0,28,3,1,,,
yamazso01,2025,1,OBF,NL,2,1,28,0,0,0,0,82,24,13,5,11,32,,4.28,,2,2,0,116,10,14,,,
yamazta01,1997,1,YKS,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
yamazta01,1998,1,YKS,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
yamazta01,1999,1,YKS,AL,0,0,6,0,0,0,0,19,6,6,1,6,4,,8.53,,1,0,0,31,2,6,,,
yamazta01,2000,1,YKS,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
yamazta01,2001,1,LTM,NL,1,0,11,0,0,0,0,25,14,13,0,11,4,,14.04,,2,0,0,48,3,13,,,
yamazta01,2002,1,LTM,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
yamazta01,2003,1,LTM,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
yamazta03,1964,1,TOF,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
yamazta03,1965,1,TOF,NL,0,0,2,0,0,0,0,15,8,5,0,3,4,,9.0,,0,0,0,26,2,5,,,
yamazta03,1966,1,TOF,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
yamazta03,1967,1,TOF,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
yamazta03,1968,1,TOF,NL,1,3,27,6,0,0,0,155,49,25,8,15,21,,4.33,,0,2,0,222,4,30,,,
yamazta03,1969,1,TOF,NL,0,1,7,1,0,0,0,22,9,8,3,1,1,,10.29,,0,0,0,34,3,9,,,
yamazta03,1970,1,TOF,NL,1,1,30,3,0,0,0,174,70,33,10,21,35,,5.12,,0,1,0,254,8,37,,,
yamazta03,1971,1,TOF,NL,0,0,6,0,0,0,0,33,20,11,4,6,4,,9.0,,0,1,0,59,5,14,,,
yamazta03,1972,1,TOF,NL,1,0,20,0,0,0,0,64,16,3,2,10,18,,1.29,,0,1,0,92,3,8,,,
yamazta03,1973,1,NTF,NL,0,1,39,1,0,0,0,148,48,16,3,21,30,,2.94,,2,2,0,210,7,17,,,
yamazta03,1974,1,NPH,NL,1,0,11,0,0,0,0,28,11,10,3,7,4,,10.0,,0,1,0,46,2,10,,,
yamazta03,1975,1,LTO,NL,0,0,5,0,0,0,0,11,7,2,0,0,2,,4.5,,0,0,0,16,1,2,,,
yamazta03,1976,1,LTO,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
yamazta03,1977,1,LTO,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
yamazta03,1978,1,LTO,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
yanagta01,2022,1,NPH,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
yanagta01,2023,1,NPH,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
yanagta01,2024,1,NPH,NL,1,3,21,1,0,0,8,66,11,10,0,15,20,,4.09,,2,0,1,93,10,11,,,
yanagta01,2025,1,NPH,NL,2,1,37,0,0,0,11,106,20,4,2,15,43,,1.02,,2,2,1,142,25,6,,,
yanagts01,1939,1,TKS,AL,0,0,1,0,0,0,0,15,8,3,0,5,0,,5.4,,0,1,0,29,1,7,,,
yanagts01,1940,1,TKS,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
yanagts01,1941,1,NKH,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
yanagts01,1942,1,NKH,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
yanagts01,1943,1,EGL,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
yanagyo01,2009,1,SBH,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
yanagyo01,2010,1,SBH,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
yanagyo01,2011,1,SBH,NL,0,0,8,0,0,0,0,21,4,1,0,1,6,,1.29,,0,0,0,24,6,2,,,
yanagyo01,2012,1,SBH,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
yanagyu01,2017,1,CHD,AL,1,4,11,7,0,0,0,151,42,25,5,12,45,,4.47,,2,0,0,202,1,25,,,
yanagyu01,2018,1,CHD,AL,2,5,10,10,1,1,0,160,59,31,2,18,42,,5.23,,0,2,0,237,0,34,,,
yanagyu01,2019,1,CHD,AL,11,7,26,26,1,0,0,512,165,67,21,38,146,,3.53,,3,3,0,703,0,69,,,
yanagyu01,2020,1,CHD,AL,6,7,15,15,0,0,0,255,87,34,10,29,88,,3.6,,3,6,0,365,0,38,,,
yanagyu01,2021,1,CHD,AL,11,6,26,26,2,2,0,516,133,42,11,41,168,,2.2,,3,3,0,676,0,47,,,
yanagyu01,2022,1,CHD,AL,9,11,25,24,3,1,0,460,154,62,17,37,124,,3.64,,8,5,0,648,0,64,,,
yanagyu01,2023,1,CHD,AL,4,11,24,24,2,0,0,475,126,43,6,47,105,,2.44,,2,4,0,636,0,46,,,
yanagyu01,2024,1,CHD,AL,4,5,13,13,0,0,0,201,75,28,5,20,34,,3.76,,3,0,0,286,0,29,,,
yanagyu01,2025,1,CHD,AL,3,5,14,14,0,0,0,238,75,29,2,28,66,,3.29,,3,5,0,339,0,30,,,
yanagyu04,1970,1,NSL,NL,3,6,20,6,1,0,0,196,58,32,10,17,37,,4.43,,0,5,1,274,5,36,,,
yanagyu04,1971,1,NSL,NL,3,8,29,13,2,0,0,292,118,53,21,26,40,,4.92,,0,4,0,423,4,56,,,
yanagyu04,1972,1,NSL,NL,0,1,12,3,0,0,0,67,27,12,3,8,5,,4.91,,0,0,0,98,3,12,,,
yanagyu04,1973,1,TPL,NL,4,4,26,16,3,1,0,350,103,38,17,24,70,,2.92,,0,5,0,470,5,40,,,
yanagyu04,1974,1,TPL,NL,6,7,41,15,0,0,2,420,140,62,15,27,61,,3.99,,0,6,2,582,12,67,,,
yanagyu04,1975,1,KNB,NL,8,11,34,23,12,3,3,575,175,68,26,33,75,,3.19,,1,5,0,771,8,78,,,
yanagyu04,1976,1,KNB,NL,9,9,42,22,11,2,5,620,184,59,20,24,86,,2.57,,0,12,1,821,16,64,,,
yanagyu04,1977,1,KNB,NL,6,6,32,13,2,1,1,403,117,56,16,33,72,,3.76,,1,7,0,540,9,62,,,
yanagyu04,1978,1,KNB,NL,13,9,38,25,13,1,2,608,193,81,22,37,113,,3.59,,0,7,0,820,8,90,,,
yanagyu04,1979,1,KNB,NL,11,13,37,24,12,2,4,561,165,85,34,43,102,,4.09,,0,3,0,759,9,96,,,
yanagyu04,1980,1,KNB,NL,13,9,46,23,12,3,7,634,190,95,41,59,150,,4.05,,0,9,0,873,17,102,,,
yanagyu04,1981,1,KNB,NL,10,13,30,22,10,3,4,494,160,83,27,58,88,,4.53,,0,4,0,705,8,87,,,
yanagyu04,1982,1,KNB,NL,2,8,23,9,1,0,2,256,112,54,15,27,43,,5.72,,0,3,0,381,8,57,,,
yanagyu04,1983,1,KNB,NL,6,14,28,27,5,2,0,479,176,85,29,46,90,,4.79,,0,7,0,690,0,89,,,
yanagyu04,1984,1,KNB,NL,10,9,27,25,9,1,0,532,149,80,31,58,84,,4.06,,0,6,0,733,0,86,,,
yanagyu04,1985,1,KNB,NL,2,7,35,17,0,0,0,320,108,51,21,40,45,,4.3,,0,3,0,461,2,56,,,
yanagyu04,1986,1,KNB,NL,4,6,25,16,0,0,0,238,99,46,11,25,39,,5.22,,1,3,0,354,2,50,,,
yanagyu04,1987,1,KNB,NL,0,0,6,1,0,0,0,28,8,0,0,3,1,,0.0,,0,0,0,36,2,0,,,
yanano01,1956,1,TOF,NL,0,1,9,2,0,0,0,66,18,8,3,4,9,,3.27,,0,1,0,86,4,10,,,
yanano01,1957,1,TOF,NL,0,0,4,0,0,0,0,13,6,4,2,1,3,,7.2,,0,0,0,20,2,4,,,
yanano01,1958,1,TOF,NL,0,0,2,0,0,0,0,5,1,0,0,0,1,,0.0,,0,0,0,6,1,0,,,
yanasak01,2006,1,SBH,NL,0,0,10,0,0,0,0,40,5,1,0,10,9,,0.68,,0,0,0,52,3,1,,,
yanasak01,2007,1,SBH,NL,4,1,44,0,0,0,2,154,41,19,5,18,47,,3.33,,1,4,0,212,12,19,,,
yanasak01,2008,1,SBH,NL,1,2,30,0,0,0,3,89,41,17,5,13,23,,5.16,,5,1,0,141,7,24,,,
yanasak01,2009,1,SBH,NL,0,0,3,0,0,0,0,12,10,8,1,3,2,,18.0,,2,1,0,25,0,9,,,
yanasak01,2010,1,SBH,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
yanasak01,2011,1,SBH,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
yanasak01,2012,1,SBH,NL,0,1,35,0,0,0,2,83,22,5,1,7,37,,1.63,,1,2,0,112,8,7,,,
yanasak01,2013,1,SBH,NL,4,0,44,0,0,0,1,124,31,7,1,11,36,,1.52,,1,1,0,163,8,7,,,
yanasak01,2014,1,SBH,NL,1,1,40,0,0,0,0,101,23,10,2,15,27,,2.67,,4,3,0,140,5,10,,,
yanasak01,2015,1,SBH,NL,1,1,8,0,0,0,0,29,9,3,0,6,13,,2.79,,1,0,0,44,3,3,,,
yanasak01,2016,1,SBH,NL,0,0,2,0,0,0,0,6,4,1,0,0,1,,4.5,,0,0,0,10,0,1,,,
yanasak01,2017,1,HNT,AL,0,0,2,0,0,0,0,5,9,8,3,2,0,,43.2,,0,0,0,16,1,8,,,
yanes01,2007,1,HNT,AL,6,5,21,21,0,0,0,313,110,54,9,31,52,,4.66,,4,8,12,453,0,56,,,
yanje01,2024,1,SBL,NL,0,0,37,0,0,0,0,92,32,19,3,19,35,,5.58,,5,2,0,142,8,21,,,
yanoak02,1963,1,CHD,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
yanoak02,1964,1,CHD,AL,0,0,1,0,0,0,0,3,0,0,0,2,0,,0.0,,0,0,0,4,1,0,,,
yanoak02,1965,1,CHD,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
yanoak02,1966,1,CHD,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
yanoak02,1967,1,KNB,NL,0,1,4,2,0,0,0,18,7,5,1,5,0,,7.5,,1,0,0,29,1,5,,,
yanoak02,1968,1,KNB,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
yanoak02,1969,1,KNB,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
yanoak02,1970,1,KNB,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
yanoei01,1999,1,YBS,AL,2,5,30,8,0,0,1,193,74,44,10,26,53,,6.16,,1,0,0,288,6,46,,,
yanoei01,2000,1,YBS,AL,1,0,7,3,0,0,0,56,15,2,0,6,9,,0.96,,0,0,0,74,3,2,,,
yanoei01,2001,1,YBS,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
yanoei01,2002,1,YBS,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
yanoei01,2003,1,YBS,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
yanoei01,2004,1,KNB,NL,1,0,16,0,0,0,0,40,22,18,2,9,11,,12.15,,1,0,0,69,7,21,,,
yanoei01,2005,1,RKE,NL,0,2,5,2,0,0,0,27,14,9,2,4,4,,9.0,,2,1,0,44,0,10,,,
yanoei01,2006,1,RKE,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
yanoka01,1986,1,YKS,AL,2,2,34,13,0,0,0,274,85,46,17,33,53,,4.53,,1,4,0,395,4,49,,,
yanoka01,1987,1,YKS,AL,6,6,28,12,0,0,0,260,93,49,12,30,56,,5.09,,6,2,0,377,4,50,,,
yanoka01,1988,1,YKS,AL,1,7,18,13,1,1,0,186,85,45,9,23,28,,6.53,,2,2,0,289,2,49,,,
yanoka01,1989,1,YKS,AL,5,9,22,16,5,1,0,328,102,39,16,27,51,,3.21,,5,2,0,445,1,41,,,
yanoka01,1990,1,YKS,AL,0,3,27,2,0,0,0,115,38,17,7,15,25,,3.99,,1,0,0,163,10,19,,,
yanoka01,1991,1,YKS,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
yanoka01,1992,1,YKS,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
yanoma02,1995,1,HNT,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
yanoma02,1996,1,HNT,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
yanoma02,1997,1,HNT,AL,0,0,3,0,0,0,0,11,9,6,1,2,0,,14.73,,1,1,0,23,2,6,,,
yanoma02,1998,1,HNT,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
yanomi01,1982,1,NKH,NL,0,1,2,1,0,0,0,22,14,7,0,3,3,,9.0,,0,1,0,40,0,10,,,
yanomi01,1983,1,NKH,NL,5,6,37,5,1,0,1,355,117,57,14,43,54,,4.34,,2,5,0,509,13,69,,,
yanomi01,1984,1,NKH,NL,0,5,29,5,0,0,3,206,79,39,10,24,25,,5.11,,1,2,0,300,10,45,,,
yanomi01,1985,1,NKH,NL,2,3,40,0,0,0,7,204,67,33,9,22,39,,4.37,,1,0,0,288,25,35,,,
yanomi01,1986,1,NKH,NL,3,0,41,1,0,0,3,185,64,28,12,19,22,,4.09,,1,0,0,261,21,32,,,
yanomi01,1987,1,NKH,NL,0,0,32,0,0,0,0,134,54,17,4,10,23,,3.43,,4,2,0,189,8,17,,,
yanomi01,1988,1,NKH,NL,3,2,57,0,0,0,0,311,113,38,6,30,29,,3.3,,0,3,0,438,12,47,,,
yanomi01,1989,1,DHH,NL,4,5,50,0,0,0,2,284,96,46,8,16,46,,4.37,,2,1,0,388,9,50,,,
yanomi01,1990,1,DHH,NL,2,1,47,0,0,0,0,197,71,32,13,14,31,,4.39,,1,0,0,278,4,37,,,
yanomi01,1991,1,OBW,NL,0,0,11,0,0,0,0,53,24,11,2,2,3,,5.6,,0,0,0,79,5,11,,,
yanomi01,1992,1,OBW,NL,0,0,3,0,0,0,0,7,3,4,0,3,0,,15.43,,0,0,0,13,2,4,,,
yanomi01,1993,1,DHH,NL,0,0,15,0,0,0,0,48,15,8,3,7,10,,4.5,,3,0,0,70,3,9,,,
yanomi01,1994,1,DHH,NL,2,0,21,0,0,0,3,73,26,9,2,7,10,,3.33,,0,0,0,107,7,12,,,
yanomi01,1995,1,DHH,NL,0,0,1,0,0,0,0,0,2,1,0,0,0,,,,0,0,0,2,0,1,,,
yanosa01,1997,1,NPH,NL,2,1,5,5,0,0,0,62,23,10,4,11,10,,4.35,,2,1,0,95,0,10,,,
yanosa01,1998,1,NPH,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
yanosa01,1999,1,NPH,NL,0,1,6,1,0,0,0,41,13,10,0,13,8,,6.59,,0,3,1,68,4,10,,,
yanosa01,2000,1,NPH,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
yanosa01,2001,1,NPH,NL,0,0,3,0,0,0,0,11,7,4,2,3,2,,9.82,,1,0,0,20,1,4,,,
yanosa01,2002,1,NPH,NL,0,0,1,0,0,0,0,4,3,2,0,0,0,,13.5,,0,0,0,6,1,2,,,
yanosa01,2003,1,NPH,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
yanosa01,2004,1,NPH,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
yanosa01,2005,1,NPH,NL,0,1,24,0,0,0,0,75,23,13,3,7,8,,4.68,,0,1,0,105,7,14,,,
yanosa01,2006,1,NPH,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
yanosh01,1999,1,HRC,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
yanosh01,2000,1,HRC,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
yanosh01,2001,1,HRC,AL,0,0,3,0,0,0,0,21,5,1,1,3,6,,1.29,,0,0,0,31,1,3,,,
yanosh01,2002,1,HRC,AL,0,0,1,0,0,0,0,3,4,4,1,2,1,,36.0,,1,0,0,9,0,6,,,
yanosh01,2003,1,HRC,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
yanosh01,2004,1,HRC,AL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
yanukto01,2009,1,NPH,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
yanukto01,2010,1,NPH,NL,1,2,6,6,0,0,0,87,33,14,6,13,22,,4.34,,2,1,0,130,0,16,,,
yanukto01,2011,1,NPH,NL,0,1,1,1,0,0,0,15,3,1,0,4,4,,1.8,,1,0,0,21,0,1,,,
yanukto01,2012,1,NPH,NL,1,0,22,0,0,0,1,100,34,12,4,15,23,,3.24,,2,0,0,144,9,12,,,
yanukto01,2013,1,NPH,NL,2,3,57,0,0,0,0,197,61,25,2,27,59,,3.43,,3,2,0,279,8,30,,,
yanukto01,2014,1,NPH,NL,2,2,15,0,0,0,0,81,27,15,1,10,18,,5.0,,1,2,1,118,7,15,,,
yanukto01,2015,1,NPH,NL,0,0,9,0,0,0,0,45,15,6,1,4,11,,3.6,,2,0,0,60,5,6,,,
yanukto01,2015,2,YMG,AL,0,0,3,0,0,0,0,4,3,2,0,1,2,,13.5,,0,0,0,8,1,2,,,
yanukto01,2016,1,YMG,AL,0,0,8,0,0,0,0,31,10,3,0,5,11,,2.61,,1,0,0,42,3,3,,,
yanya01,2006,1,SBH,NL,0,0,5,0,0,0,0,6,4,2,0,2,1,,9.0,,0,0,1,11,3,2,,,
yanya01,2007,1,SBH,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
yanya01,2008,1,SBH,NL,1,2,6,1,0,0,0,11,5,7,0,3,3,,17.18,,0,4,0,24,2,7,,,
yanya01,2009,1,SBH,NL,0,0,4,0,0,0,0,29,12,7,0,6,10,,6.52,,0,2,0,48,2,10,,,
yanya01,2010,1,SBH,NL,2,0,14,4,0,0,0,98,33,8,2,18,28,,2.2,,1,3,0,149,4,18,,,
yanya01,2011,1,SBH,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
yanya01,2012,1,SBH,NL,2,3,9,7,1,1,0,128,24,7,1,18,45,,1.48,,1,4,0,168,0,10,,,
yanya01,2013,1,SBH,NL,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,
yarnaed01,2001,1,OBW,NL,4,3,15,14,1,0,0,220,52,32,7,47,82,,3.93,,3,3,0,316,1,35,,,
yarnaed01,2002,1,OBW,NL,6,13,25,25,1,1,0,493,149,66,13,62,120,,3.61,,4,10,2,695,0,70,,,
yasakta01,2017,1,HRC,AL,1,3,7,5,0,0,0,88,20,14,2,31,28,,4.3,,3,1,0,136,1,14,,,
